,id,dm-0,dm-1,dm-2,dm-3,dm-4,dm-5,dm-6,dm-7,dm-8,dm-9,dm-10,dt-0,dt-1,dt-2,dt-3,dt-4,dt-5,dt-6,dt-7,dt-8,dt-9,dt-10,dt-11,dt-12,dt-13,dt-14,dt-15,dt-16,dt-17,dt-18,dt-19,dt-20,dt-21,dt-22,tag
6769,MLS1412211181154103128,57,51,42,53,25,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,1,1,2,3,6,5,4,8,41,38,79,41,0
6770,MLS1412211181144101369,31,28,25,41,68,28,6,2,1,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,3,3,6,5,4,9,38,37,75,47,0
6771,MLS1412211151214108355,29,24,22,43,71,29,8,2,1,0,0,0,0,0,1,2,1,1,0,0,0,1,1,1,2,3,6,5,4,7,42,36,77,44,0
6772,MLS1412211141254109343,33,30,26,42,62,23,7,4,2,1,0,0,0,0,1,2,1,1,1,0,0,0,1,1,2,3,6,4,4,9,44,39,81,35,0
6773,MLS1412201160384101566,107,71,33,14,2,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,1,1,3,3,8,5,4,6,38,42,81,37,0
6774,MLS1412201160364106247,32,29,25,42,65,30,6,1,1,0,0,0,0,0,1,2,2,1,0,1,1,0,1,1,2,3,7,5,3,7,34,41,79,42,0
6775,MLS1412201130334102183,54,45,37,53,32,4,1,1,0,0,3,0,0,0,1,2,2,1,0,1,0,0,1,2,3,3,7,5,4,6,39,36,76,47,5
6776,MLS1412201130334102165,40,36,32,51,51,14,3,1,2,1,0,0,0,0,1,2,2,1,0,1,0,0,1,1,3,3,7,5,4,5,41,37,76,45,3
6777,MLS1412151210984103695,36,32,29,47,65,15,3,1,1,2,1,0,0,0,1,1,1,1,0,1,0,0,1,1,3,3,6,5,4,11,41,36,75,45,0
6778,MLS1412121260524106122,24,25,23,39,73,34,9,2,0,0,0,0,0,0,1,5,4,2,0,0,2,0,0,2,4,3,15,7,4,2,34,43,55,51,0
6779,MLS1412101001704105429,54,41,32,54,37,9,1,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,1,2,3,6,7,5,7,44,29,77,42,6
6780,MLS1411301211314110959,57,27,12,52,57,20,3,1,0,0,0,0,0,0,0,5,4,2,0,2,0,0,0,0,3,3,6,3,7,9,50,34,88,15,5
6781,MLS1411301200344102987,69,19,25,13,29,30,11,20,9,4,0,0,0,0,1,6,5,2,0,0,0,0,0,0,6,2,10,6,0,3,36,42,72,40,5
6782,MLS1411301160374113854,67,44,24,21,50,20,3,1,0,0,0,0,0,0,1,2,2,1,0,1,0,0,1,1,2,3,6,4,3,10,39,39,80,39,5
6783,MLS1411301150364107977,85,49,25,25,30,11,3,1,1,1,0,0,0,0,1,2,2,1,0,0,1,0,1,1,2,3,6,6,5,6,35,35,76,51,8
6784,MLS1411291121094120289,33,32,28,46,67,18,4,1,0,0,0,0,0,0,1,5,4,2,0,0,0,0,0,0,6,7,13,2,0,0,51,31,94,15,0
6785,MLS1411291121084104201,40,31,30,53,64,11,0,0,0,0,0,0,0,0,1,5,4,2,0,0,0,0,0,0,4,6,12,3,2,3,50,26,98,16,5
6786,MLS1411290000234117745,38,36,29,43,48,32,3,0,0,0,0,0,0,0,0,11,8,4,0,0,0,0,0,0,8,0,0,8,0,0,59,37,66,30,5
6787,MLS1411290000234115321,36,30,14,26,35,23,30,26,6,5,0,0,0,0,0,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,53,40,79,27,5
6788,MLS1411281201074103589,70,43,26,34,32,18,2,3,3,1,0,0,0,0,1,2,2,1,0,0,0,0,1,1,3,3,5,5,4,11,39,36,77,44,6
6789,MLS1411281181084115038,90,55,27,29,22,2,3,2,1,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,3,2,6,5,4,9,38,40,77,41,6
6790,MLS1411281110044107773,80,39,32,39,34,3,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,0,3,4,5,6,9,9,6,44,22,77,33,5
6791,MLS1411281110044106173,65,49,37,55,22,1,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,0,3,4,5,6,9,9,6,44,22,77,33,6
6792,MLS1411281100114115045,88,53,30,30,24,4,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,4,3,3,7,9,7,38,37,93,19,6
6793,MLS1411280031724112397,89,54,26,19,30,8,1,1,1,0,0,0,0,0,1,2,2,1,1,0,1,0,1,1,5,5,9,7,4,1,40,35,63,56,6
6794,MLS1411271180474109151,34,32,30,50,64,16,3,1,1,0,0,0,0,0,1,2,1,1,0,0,0,1,1,1,3,3,7,5,4,7,44,42,82,31,5
6795,MLS1411271161234102153,67,57,41,39,18,5,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,3,3,6,5,4,7,42,37,81,39,3
6796,MLS1411271001654101068,24,22,21,40,73,32,11,4,2,1,0,0,0,0,1,2,1,1,1,0,1,0,1,1,4,4,7,4,4,6,46,37,80,34,0
6797,MLS1411241131134105149,20,16,17,31,51,28,6,3,9,44,4,0,0,0,1,5,5,2,0,0,0,0,0,0,2,1,10,7,5,2,37,39,87,29,2
6798,MLS1411240103054100864,93,53,28,25,17,6,6,1,1,0,0,0,0,0,1,2,2,1,0,0,0,0,1,1,4,4,7,3,3,4,40,34,74,54,6
6799,MLS1411231260994114844,73,34,9,5,8,0,0,0,0,4,95,0,0,0,0,9,6,3,0,0,0,0,0,0,0,7,0,10,7,3,53,48,69,17,4
6800,MLS1411231260994112572,112,56,23,9,1,0,0,19,9,0,0,0,0,0,1,6,4,2,0,0,0,0,0,0,2,4,6,6,7,5,50,45,75,18,5
6801,MLS1411231260984119202,34,31,28,48,57,18,11,2,0,0,0,0,0,0,1,5,4,2,0,0,0,0,0,1,3,3,6,5,5,3,57,46,77,16,1
6802,MLS1411231260964116043,50,39,32,29,45,29,4,2,0,0,0,0,0,0,1,6,5,2,0,0,0,0,0,1,1,1,4,10,0,2,57,42,77,22,5
6803,MLS1411231230504103288,39,31,25,36,53,28,7,3,3,4,0,0,0,0,1,4,3,2,0,0,0,0,0,0,2,3,8,3,2,5,44,38,82,34,5
6804,MLS1411231200434105028,72,36,25,31,32,31,2,0,0,0,0,0,0,0,1,3,3,1,0,0,1,0,2,1,3,3,7,3,4,3,41,30,72,56,5
6805,MLS1411231100164104453,29,29,27,45,73,23,2,0,0,0,0,0,0,0,1,4,3,2,0,0,0,0,1,1,3,5,7,3,1,7,44,43,82,26,0
6806,MLS1411231090154105332,85,55,25,25,34,5,1,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,1,2,3,5,9,5,1,5,33,33,87,42,6
6807,MLS1411231013274105239,45,31,25,51,34,27,16,1,0,0,0,0,0,0,1,6,4,2,0,0,0,0,1,2,3,3,9,6,3,0,40,25,71,55,5
6808,MLS1411231003284117467,54,49,37,41,18,4,12,12,1,0,0,0,0,0,1,5,4,2,0,0,0,0,2,0,2,1,10,5,3,2,36,25,89,46,5
6809,MLS1411231003214101861,80,53,24,36,23,11,1,0,0,0,0,0,0,0,0,7,4,3,0,0,1,0,1,1,4,0,4,5,13,0,52,36,90,11,6
6810,MLS1411221290494117925,70,46,34,40,5,22,11,0,0,0,0,0,0,0,1,6,5,2,0,0,0,0,0,0,3,0,6,8,8,6,63,42,58,23,6
6811,MLS1411221260524110777,31,27,25,44,76,23,3,0,0,0,0,0,0,0,1,5,4,2,0,0,2,0,0,2,4,2,16,8,5,2,38,38,54,49,0
6812,MLS1411201300594111729,42,32,22,32,60,31,8,2,0,0,0,0,0,0,1,6,4,2,0,0,0,3,0,3,1,4,0,3,7,7,41,45,84,23,2
6813,MLS1411201161124118521,57,31,18,35,36,17,9,16,8,4,0,0,0,0,1,3,2,1,0,0,0,0,1,1,3,2,5,6,5,9,31,47,80,35,2
6814,MLS1411201151104101447,27,26,23,41,75,28,8,2,0,0,0,0,0,0,1,3,3,1,0,0,0,0,1,1,3,5,8,4,3,5,47,36,89,22,0
6815,MLS1411201141154110876,26,25,23,44,76,28,6,1,1,0,0,0,0,0,1,3,3,2,0,0,0,0,0,0,4,3,6,6,3,5,45,33,89,28,0
6816,MLS1411201141144101736,34,34,30,51,64,14,2,1,0,0,0,0,0,0,1,4,3,3,0,0,0,0,0,0,5,3,7,4,2,2,46,37,86,30,0
6817,MLS1411201141134109362,29,24,18,38,79,29,9,2,1,0,0,0,0,0,1,5,4,3,0,0,0,0,0,0,4,2,5,4,2,3,48,38,85,27,0
6818,MLS1411191270904125472,45,43,32,41,55,10,2,0,0,0,0,0,0,0,1,5,3,2,0,0,0,0,0,1,3,4,10,5,6,17,59,37,61,21,6
6819,MLS1411191161234101938,81,49,25,31,31,10,1,1,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,3,2,8,6,5,8,35,31,72,55,5
6820,MLS1411181231124101105,89,33,12,26,36,30,2,0,0,0,0,0,0,0,1,7,5,2,0,0,0,0,0,0,1,5,4,5,1,12,24,49,88,27,5
6821,MLS1411181231114104483,26,30,23,43,72,27,7,1,0,0,0,0,0,0,1,4,4,2,1,0,0,0,0,0,1,4,2,4,5,6,32,46,86,34,1
6822,MLS1411181221164109712,33,28,30,45,61,22,2,0,0,9,0,0,0,0,1,6,5,2,0,3,0,0,0,3,7,7,4,0,0,0,34,51,86,21,6
6823,MLS1411181070124101522,30,29,24,43,77,24,1,0,0,0,0,0,0,0,1,3,3,2,0,0,0,0,0,0,3,4,9,5,2,1,39,37,73,51,0
6824,MLS1411171231004113384,35,33,31,47,53,20,9,1,1,0,0,0,0,0,1,2,2,1,0,0,0,0,1,1,3,3,6,5,4,8,43,41,83,30,5
6825,MLS1411171220984110578,29,28,25,42,75,23,5,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,3,3,6,5,4,10,45,40,81,32,0
6826,MLS1411171220974101958,98,47,22,31,19,6,1,1,2,3,1,0,0,0,1,1,1,1,0,1,0,0,1,1,3,3,6,5,4,13,39,35,74,45,6
6827,MLS1411171210504109693,38,32,24,31,23,20,47,12,3,1,0,0,0,0,1,2,1,1,0,1,0,0,1,1,2,3,7,5,4,8,45,37,84,30,5
6828,MLS1411171201014107060,91,50,27,32,22,2,1,3,1,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,3,3,5,4,4,12,36,34,71,54,6
6829,MLS1411171140474111703,68,47,35,43,12,10,13,1,0,0,0,0,0,0,1,4,3,1,0,0,1,0,0,2,3,3,12,2,2,2,49,40,80,27,6
6830,MLS1411171090234115328,89,52,22,18,11,3,12,22,0,0,0,0,0,0,1,2,2,1,0,0,0,1,1,1,3,3,7,6,4,3,41,43,83,33,4
6831,MLS1411171003314101875,52,33,25,36,56,21,2,0,0,4,1,0,0,0,1,3,2,1,0,0,0,0,1,2,4,3,8,5,3,2,39,36,87,36,5
6832,MLS1411170142964102645,78,30,25,30,35,27,3,1,0,0,0,0,0,0,2,9,6,2,0,0,0,0,0,0,0,0,19,0,0,0,37,37,51,65,6
6833,MLS1411161211064118619,39,36,30,48,57,15,3,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,3,3,7,5,4,9,46,43,82,26,1
6834,MLS1411161211054101692,82,60,34,30,11,5,6,1,0,0,0,0,0,0,1,2,2,1,0,1,0,0,1,2,3,3,8,6,6,10,51,40,69,28,1
6835,MLS1411161201174112551,59,34,22,26,61,21,4,1,1,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,6,4,5,2,2,7,37,42,83,34,0
6836,MLS1411161150364109672,74,51,27,24,31,10,6,1,1,1,3,0,0,0,1,2,2,1,0,0,1,0,1,1,2,4,6,6,5,7,36,34,76,50,5
6837,MLS1411160053124102437,107,46,15,7,1,0,0,0,1,53,0,0,0,0,1,4,3,1,1,0,0,0,0,1,1,5,9,3,0,4,32,28,88,50,5
6838,MLS1411111100184103991,26,27,22,43,67,32,11,1,1,0,0,0,0,0,1,3,3,2,0,1,0,0,1,2,2,5,8,2,1,4,37,43,84,35,5
6839,MLS1411041300974118417,60,37,29,43,40,18,1,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,0,0,5,0,10,9,5,12,30,37,95,14,5
6840,MLS1411041281004114921,74,36,20,20,51,22,5,0,0,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,10,10,2,1,10,8,30,33,93,20,5
6841,MLS1411031211004122317,37,28,23,44,68,22,4,1,1,1,2,0,0,0,1,1,1,1,0,0,0,0,1,1,3,3,6,5,4,11,44,37,79,37,0
6842,MLS1411031171204102582,53,39,24,30,48,24,8,2,1,1,0,0,0,0,1,2,2,1,0,1,0,0,1,1,3,3,6,5,5,9,39,32,75,50,6
6843,MLS1411031161214105062,64,40,25,28,36,20,10,2,1,1,3,0,0,0,1,2,2,1,0,0,0,1,1,1,2,2,5,5,5,12,42,36,75,43,6
6844,MLS1411011140274108092,32,34,27,47,58,19,9,2,1,0,0,0,0,0,1,4,3,2,0,0,0,0,1,0,3,2,9,1,4,1,38,44,83,34,5
6845,MLS1410281280394101999,32,29,33,52,68,13,1,0,0,0,0,0,0,0,1,9,7,3,0,0,0,0,0,0,5,10,5,0,0,0,42,33,88,28,5
6846,MLS1410261260444108941,200,14,0,1,0,0,0,0,0,0,12,0,0,0,1,5,4,2,0,0,0,0,0,0,4,3,12,6,3,6,64,47,69,8,4
6847,MLS1410261250454121778,48,39,26,37,56,18,4,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,4,4,12,8,3,1,64,54,59,11,0
6848,MLS1410261250454112491,85,48,22,47,21,4,1,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,0,0,4,5,10,9,2,1,62,55,57,12,6
6849,MLS1410261050104114324,60,39,22,32,27,37,9,3,2,1,0,0,0,0,1,4,3,2,0,0,0,0,0,0,5,7,4,3,2,3,32,37,79,50,5
6850,MLS1410261033294107937,45,35,32,51,43,18,5,0,0,0,0,0,0,0,1,5,3,3,0,0,0,0,1,1,2,2,4,6,3,1,45,42,85,29,6
6851,MLS1410261023304108564,44,27,28,48,49,22,8,3,1,1,0,0,0,0,1,6,4,4,0,2,0,0,0,0,2,2,2,3,1,0,36,36,81,51,5
6852,MLS1410261013324110768,33,31,30,47,64,16,4,1,0,0,4,0,0,0,1,3,2,2,0,0,1,0,2,1,4,5,7,3,3,1,40,45,86,29,0
6853,MLS1410251201364102328,33,38,30,49,56,9,8,6,1,0,0,0,0,0,0,6,4,2,0,0,0,1,0,0,5,2,7,4,14,11,51,31,76,17,0
6854,MLS1410251171394111357,26,19,18,29,78,37,19,3,1,0,0,0,0,0,1,6,5,3,0,0,0,0,0,0,5,2,6,0,8,18,41,32,76,29,5
6855,MLS1410251140284107249,25,25,24,41,75,29,8,1,1,0,0,0,0,0,1,3,2,1,0,0,1,0,0,1,3,3,10,4,4,2,30,39,82,47,0
6856,MLS1410251120304104179,25,25,23,42,73,30,9,2,1,1,0,0,0,0,1,2,2,1,0,0,1,1,1,1,4,3,8,5,4,4,39,37,78,44,0
6857,MLS1410251110354119876,38,34,33,48,54,17,3,1,0,0,0,0,0,0,2,4,4,1,0,0,0,0,0,0,3,4,9,4,3,2,45,33,85,32,0
6858,MLS1410251080344114300,31,27,26,42,68,28,5,3,1,0,0,0,0,0,1,5,4,4,0,0,0,0,0,2,2,6,9,2,0,0,50,47,75,22,0
6859,MLS1410251050074115566,30,28,28,46,76,17,2,0,0,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,4,4,9,2,2,0,41,36,84,40,7
6860,MLS1410251050044117899,48,37,23,36,52,27,5,2,1,0,0,0,0,0,1,4,3,2,0,0,1,0,2,2,2,5,6,4,2,0,38,41,84,35,0
6861,MLS1410251050014114760,45,35,27,44,58,17,2,0,0,0,0,0,0,0,1,6,4,2,0,0,0,0,3,4,0,3,11,3,3,0,29,49,81,35,6
6862,MLS1410251040044102684,26,27,24,43,73,28,7,1,0,0,0,0,0,0,1,3,3,2,0,1,1,0,1,2,2,4,6,5,1,6,38,39,87,32,5
6863,MLS1410251040014109356,73,46,32,43,32,2,0,0,0,0,0,0,0,0,2,5,5,2,3,0,0,0,3,4,2,6,7,5,2,0,34,32,71,50,5
6864,MLS1410251030054111630,84,63,38,28,13,2,1,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,1,1,2,4,8,4,1,4,42,40,83,36,5
6865,MLS1410251010044106505,28,27,23,41,71,27,6,1,1,4,2,0,0,0,1,2,1,1,1,0,1,0,1,1,3,3,8,5,3,4,47,41,83,28,0
6866,MLS1410241171014105313,32,28,24,40,65,32,6,2,1,0,0,0,0,0,1,3,2,2,1,0,0,0,1,1,2,2,7,5,5,2,46,32,80,42,6
6867,MLS1410241170994135343,48,41,34,49,38,7,6,1,0,5,1,0,0,0,1,4,3,3,0,0,0,0,1,3,0,2,4,4,3,3,40,41,82,38,0
6868,MLS1410241080144111667,33,28,23,40,69,31,4,1,0,0,0,0,0,0,1,3,2,2,0,0,0,0,0,1,3,5,8,4,1,4,37,40,78,43,0
6869,MLS1410241070284101678,39,38,33,59,54,6,1,0,0,0,0,0,0,0,1,6,4,2,0,0,0,0,2,2,2,2,2,2,2,2,43,40,88,31,0
6870,MLS1410241070234114093,82,26,9,21,59,27,3,3,0,0,0,0,0,0,1,7,5,2,0,0,0,0,0,1,0,1,0,4,5,4,42,45,84,31,5
6871,MLS1410241070224106985,37,35,31,48,59,16,3,1,0,0,0,0,0,0,1,4,3,1,0,0,0,0,1,2,3,3,5,5,3,1,45,40,83,35,5
6872,MLS1410241050274101969,35,25,23,42,73,26,4,0,0,0,0,0,0,0,1,5,4,2,0,0,0,0,1,1,7,6,1,2,0,0,41,44,86,29,5
6873,MLS1410241050244109214,49,39,29,30,19,12,22,21,8,1,0,0,0,0,1,5,4,2,0,0,0,0,2,3,2,5,5,2,0,0,48,36,80,36,5
6874,MLS1410241050214106166,110,43,17,17,1,0,9,23,0,1,8,0,0,0,1,6,4,2,0,0,0,0,0,0,1,7,1,7,0,0,40,45,83,34,5
6875,MLS1410241050204115542,79,36,23,22,55,13,0,0,0,0,0,0,0,0,1,7,6,3,0,0,0,0,0,1,6,6,4,0,0,6,29,35,96,32,5
6876,MLS1410241050154101500,33,26,23,44,66,26,8,2,0,0,0,0,0,0,1,2,2,1,0,0,0,0,1,1,4,4,8,5,3,5,44,38,80,33,5
6877,MLS1410240152824105940,51,38,29,37,51,16,3,1,1,3,0,0,0,0,1,3,2,1,0,0,0,0,1,2,2,4,4,2,4,9,44,40,81,34,5
6878,MLS1410240142874117498,76,43,21,16,34,24,12,2,1,0,0,0,0,0,1,3,2,1,0,0,0,0,0,1,3,4,5,2,3,8,38,37,81,44,5
6879,MLS1410240043294104100,33,33,30,43,58,22,4,4,3,1,0,0,0,0,1,4,3,3,0,0,0,0,1,2,4,6,7,4,1,0,26,36,70,64,0
6880,MLS1410240023264110629,80,58,33,30,22,5,1,0,0,0,0,0,0,0,1,3,2,1,0,0,0,1,0,1,3,3,7,4,2,3,39,38,82,43,6
6881,MLS1410231171154107615,45,42,37,55,43,5,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,3,3,6,5,4,10,45,38,79,34,0
6882,MLS1410230053114111563,43,40,34,53,55,4,0,0,0,0,0,0,0,0,1,5,4,2,2,0,0,0,0,2,0,0,10,7,0,0,34,34,88,42,0
6883,MLS1410221180514112455,33,31,29,50,67,16,2,1,0,0,0,0,0,0,1,2,1,1,0,0,1,1,1,1,2,3,7,5,4,7,46,41,83,28,5
6884,MLS1410221130254101554,25,24,23,37,63,35,16,4,1,0,0,0,0,0,1,4,3,1,0,0,0,0,1,0,5,0,7,5,4,1,42,41,86,31,0
6885,MLS1410221130244112627,140,44,15,22,6,0,0,0,0,0,0,0,0,0,1,5,4,2,0,0,0,0,0,0,4,0,10,5,1,3,45,46,87,19,5
6886,MLS1410220122954104184,45,32,29,41,57,20,4,1,1,0,0,0,0,0,1,3,2,1,0,1,0,0,1,1,2,3,5,3,3,4,42,40,83,36,6
6887,MLS1410220112964118203,34,34,31,47,64,16,2,0,0,0,0,0,0,0,1,4,3,1,0,0,0,0,1,2,1,2,5,4,3,6,35,38,79,47,6
6888,MLS1410220073214108684,107,60,24,28,8,0,0,0,0,0,0,0,0,0,1,6,4,2,0,0,0,0,0,0,0,5,10,1,0,0,35,33,72,60,6
6889,MLS1410211160314112075,29,29,28,49,74,18,2,0,0,0,0,0,0,0,1,4,3,2,0,0,0,0,1,1,2,3,9,2,2,1,38,46,83,34,0
6890,MLS1410211150314114398,75,48,24,25,39,16,2,1,0,0,0,0,0,0,1,4,3,2,0,0,0,0,2,2,2,2,9,4,3,2,42,44,79,33,5
6891,MLS1410211140334113211,36,30,26,39,67,24,6,1,0,0,0,0,0,0,1,2,2,1,0,0,1,0,1,1,2,3,7,4,4,5,41,36,79,43,6
6892,MLS1410211140284113851,54,34,29,42,68,1,0,0,0,0,0,0,0,0,1,5,3,1,0,0,0,0,0,2,2,3,9,3,5,2,32,33,66,65,5
6893,MLS1410211130294117425,25,23,23,42,74,31,9,2,0,0,0,0,0,0,1,2,2,1,0,1,1,0,1,2,3,4,5,4,4,6,35,38,84,41,5
6894,MLS1410201240584101663,126,16,3,1,1,3,5,15,3,57,0,0,0,0,1,2,2,1,0,0,1,1,1,1,2,2,8,6,4,8,45,34,81,36,4
6895,MLS1410201240544116013,70,51,29,33,26,1,4,12,1,2,2,0,0,0,1,3,3,1,0,0,0,0,0,1,3,4,8,6,4,5,38,39,80,38,5
6896,MLS1410201211034105367,46,34,29,48,55,13,1,1,1,2,1,0,0,0,1,1,1,1,0,0,0,0,1,1,3,3,7,5,5,9,44,40,80,31,1
6897,MLS1410201211004102130,50,46,39,51,36,5,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,3,3,6,5,4,11,46,39,80,30,0
6898,MLS1410201110244106853,106,59,31,25,7,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,1,1,1,3,2,6,6,4,5,43,35,81,39,8
6899,MLS1410201110214110199,43,41,35,47,37,7,1,1,3,16,1,0,0,0,1,3,2,1,0,0,0,0,0,0,3,2,8,7,5,4,51,43,85,17,2
6900,MLS1410201090174114210,26,27,23,38,62,29,17,6,1,1,0,0,0,0,1,3,2,1,0,0,0,0,1,1,2,7,7,3,1,1,41,40,87,34,5
6901,MLS1410201090134104655,63,48,28,40,38,1,0,0,0,4,7,0,0,0,1,7,5,4,0,0,0,0,2,3,4,10,2,3,2,0,25,31,69,63,5
6902,MLS1410181230954120571,38,30,27,45,62,21,5,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,3,3,5,5,5,9,42,37,80,36,0
6903,MLS1410181230924120569,50,46,40,54,35,3,1,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,1,1,3,3,7,6,4,7,43,36,85,31,0
6904,MLS1410181220964129759,38,37,34,52,55,9,2,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,3,3,6,5,4,13,44,36,73,39,0
6905,MLS1410181170644106789,29,24,20,35,38,36,16,13,13,6,0,0,0,0,1,3,3,1,0,0,0,0,0,1,3,5,5,5,4,2,47,50,80,23,2
6906,MLS1410181160594109173,59,48,31,47,36,7,0,0,0,0,0,0,0,0,1,5,4,5,0,0,0,0,0,0,3,7,4,5,0,0,46,32,59,59,6
6907,MLS1410180083034102489,74,59,35,27,14,10,1,3,7,0,0,0,0,0,1,7,5,5,0,0,0,0,0,0,4,0,0,4,1,3,41,33,61,66,6
6908,MLS1410171130274106168,99,59,28,26,10,5,1,0,0,0,0,0,0,0,1,4,3,1,0,0,0,0,1,0,2,5,7,4,5,5,38,30,84,43,6
6909,MLS1410171013264102657,16,14,13,27,61,44,27,15,8,5,0,0,0,0,1,6,4,2,0,0,0,0,0,1,2,5,2,4,2,0,35,35,86,46,1
6910,MLS1410170073174116506,85,54,31,25,22,7,3,1,1,0,0,0,0,0,1,3,2,1,0,0,0,1,1,1,3,5,7,5,1,2,37,41,82,39,5
6911,MLS1410170053304114993,37,30,21,36,79,21,4,0,0,0,0,0,0,0,1,7,6,3,0,0,0,0,0,4,4,4,4,4,4,0,21,49,86,33,6
6912,MLS1410170053264113429,35,32,29,45,62,19,5,2,0,0,0,0,0,0,1,6,4,2,0,0,1,0,0,0,2,2,7,0,0,0,37,35,84,49,0
6913,MLS1410161210604114710,94,55,32,29,16,2,1,0,0,0,0,0,0,0,1,2,1,1,1,0,1,1,1,1,2,3,7,6,4,7,48,42,83,24,6
6914,MLS1410151150404103834,40,34,26,38,62,20,4,1,1,4,1,0,0,0,1,2,2,1,0,1,1,1,1,1,3,3,8,6,4,6,43,39,81,34,5
6915,MLS1410151080224102136,34,31,29,51,64,14,5,1,0,0,0,0,0,0,1,3,2,1,0,0,0,1,1,1,3,4,7,4,2,3,44,36,81,39,0
6916,MLS1410151000094117649,93,64,28,18,15,5,2,3,1,0,0,0,0,0,1,4,2,2,0,0,0,0,0,1,2,5,6,3,4,1,35,39,79,48,3
6917,MLS1410150122964103647,20,19,19,36,70,42,17,5,1,0,0,0,0,0,1,3,2,1,0,1,0,1,0,2,2,4,5,2,3,4,42,37,81,42,0
6918,MLS1410150053134102064,37,27,20,37,52,23,21,9,3,1,0,0,0,0,1,4,3,1,1,0,0,0,0,1,1,5,7,3,0,4,37,38,84,42,5
6919,MLS1410141160234115951,36,33,30,46,61,19,3,1,0,0,0,0,0,0,1,5,4,2,0,0,0,0,2,0,4,0,11,4,2,0,53,45,81,16,5
6920,MLS1410141130164109109,35,35,28,49,66,15,1,0,0,0,0,0,0,0,1,6,5,2,0,0,0,0,0,0,3,5,3,0,5,5,43,52,78,24,0
6921,MLS1410131150344105368,32,32,27,49,64,17,5,1,1,4,0,0,0,0,1,3,2,1,0,0,0,0,1,1,3,2,6,5,6,5,45,38,83,32,5
6922,MLS1410131140334103821,26,25,23,41,75,30,8,1,1,1,0,0,0,0,1,2,2,1,0,0,1,0,1,1,2,3,7,4,4,5,42,37,81,39,0
6923,MLS1410131120134109231,62,41,18,18,60,24,4,1,0,0,0,0,0,0,1,8,5,2,0,0,0,0,0,0,2,7,8,0,2,0,44,40,65,47,5
6924,MLS1410131120074117857,40,40,31,59,51,8,0,0,0,0,0,0,0,0,1,8,6,3,0,0,0,0,0,0,2,7,4,8,0,0,27,54,61,50,0
6925,MLS1410051160584101342,88,51,26,28,31,4,0,0,0,0,0,0,0,0,1,4,3,2,0,0,1,0,1,1,1,4,5,6,2,3,48,34,90,26,6
6926,MLS1410051150614104106,70,48,26,29,36,19,0,0,0,0,0,0,0,0,1,6,4,6,0,0,0,0,0,0,0,3,13,0,0,0,47,27,88,35,8
6927,MLS1410051140644111584,82,63,37,22,12,12,1,0,0,0,0,0,0,0,1,5,4,2,0,0,0,0,0,4,0,7,4,2,2,0,42,45,84,29,6
6928,MLS1410051140614120053,83,54,24,19,41,7,1,0,0,0,0,0,0,0,1,5,3,3,0,0,0,2,0,2,4,4,7,3,0,0,46,43,88,21,6
6929,MLS1410051140584104372,78,61,34,22,22,11,1,0,0,0,0,0,0,0,1,5,4,2,2,0,0,0,1,1,1,5,5,4,0,0,48,42,86,25,5
6930,MLS1410051040124111565,34,27,23,43,72,22,4,2,1,1,0,0,0,0,1,2,2,1,0,0,0,0,1,1,2,3,8,5,4,6,44,38,82,34,0
6931,MLS1410031230634103202,152,53,10,4,1,1,2,3,2,3,1,0,0,0,1,1,1,1,1,1,0,1,1,1,2,3,6,5,3,6,45,39,83,34,3
6932,MLS1410031230544112472,52,42,34,47,28,9,4,1,1,11,0,0,0,0,1,3,2,1,0,0,0,0,1,1,2,2,8,5,2,3,43,35,84,40,2
