CRTS ID,RA (J2000),Dec (J2000),UT Date,Mag,CSS images,SDSS,Others,Followed,Last,LC,FC,Classification,SubClassification
SSS130705:211337-521505,318.40306,-52.25132,20130705,17.30,1307050511014102883,no,10288,no,2013-07-05,10288,yes,CV," mag 19,5     "
SSS130702:001450-083824,  3.71039, -8.63996,20130702,18.09,1307020090024114212,yes,11421,no,2013-07-02,11421,yes,HPM," SDSS mag 20,1    "
SSS130623:221034-223948,332.64277,-22.66323,20130623,17.00,1306230231544116063,no,11606,no,2013-06-23,11606,yes,SN, 2013cy (Monard)     
SSS130621:191833-521451,289.63564,-52.24745,20130621,17.94,1306210510924105112,no,10511,no,2013-06-21,10511,yes,SN," 2MASX_J191834 mag 16,2    "
SSS130621:213306-365342,323.27555,-36.89510,20130621,19.53,1306210371304117222,no,11722,no,2013-06-21,11722,yes,Unknown, mag 21     
SSS130616:203055-411703,307.72869,-41.28418,20130616,17.99,1306160411184110689,no,11068,no,2013-06-21,11068,yes,Blazar?," mag 20,5     "
SSS130616:130558-394513,196.49094,-39.75372,20130616,17.92,1306160390774114272,no,11427,no,2013-06-16,11427,yes,CV, >20      
SSS130608:110529-114703,166.36974,-11.78422,20130608,19.27,1306080110824103382,no,10338,no,2013-06-08,10338,yes,AGN?, mag >20     
SSS130603:144816-292834,222.06508,-29.47602,20130603,18.14,1306030290984119711,no,11971,no,2013-07-02,11971,yes,Unknown, mag >21     
SSS130531:144134-202020,220.38984,-20.33901,20130531,18.57,1305310211034136087,no,13608,no,2013-05-31,13608,yes,SN, (CSS130515) mag 21    
SSS130531:121323-163907,183.34504,-16.65201,20130531,17.14,1305310170884124039,no,12403,no,2013-07-01,12403,yes,Flare," mag 20,5     "
SSS130529:194602-494556,296.50862,-49.76548,20130529,15.45,1305290490994115113,no,11511,no,2013-07-03,11511,yes,HPM, 2MASS_J19460      
SSS130529:202733-480818,306.88708,-48.13843,20130529,17.05,1305290471064104271,no,10427,no,2013-07-03,10427,yes,CV?," mag >19,7     "
SSS130529:131740-300044,199.41516,-30.01210,20130529,13.70,1305290290884102556,no,10255,no,2013-07-01,10255,yes,CV?," mag 16,0     "
SSS130529:094048-052610,145.19825, -5.43613,20130529,18.70,1305290050734106863,no,10686,no,2013-05-29,10686,yes,SN, 2013bk      
SSS130520:151515-360919,228.81326,-36.15538,20130520,17.90,1305200350954106176,no,10617,no,2013-06-03,10617,yes,SN," mag 15,8     "
SSS130514:082144-534419,125.43441,-53.73867,20130514,17.83,1305140530384132818,no,13281,no,2013-05-14,13281,yes,Unknown," mag >21,5     "
SSS130514:094630-314043,146.62352,-31.67871,20130514,17.63,1305140310644116717,no,11671,no,2013-05-14,11671,yes,CV," mag >20,5     "
SSS130514:212502-214311,321.25808,-21.71969,20130514,15.90,1305140211504108212,no,10821,no,2013-05-14,10821,yes,CV," mag 19,3     "
SSS130514:131515-175756,198.81170,-17.96545,20130514,14.68,1305140170954102974,no,10297,no,2013-06-04,10297,yes,SN," (Howerton) mag 14,7    "
SSS130511:105904-245046,164.76468,-24.84614,20130511,19.38,1305110250754121504,no,12150,no,2013-06-21,12150,yes,CV?," mag 21,5     "
SSS130510:121651-365243,184.21087,-36.87871,20130510,17.15,1305100370744135312,no,13531,no,2013-05-10,13531,yes,CV, mag >21     
SSS130510:120632-370229,181.63174,-37.04127,20130510,14.70,1305100370734131585,no,13158,no,2013-05-10,13158,yes,CV," mag 19,0     "
SSS130510:131804-323245,199.51561,-32.54592,20130510,19.44,1305100330844137362,no,13736,no,2013-06-16,13736,yes,CV," mag 20,5     "
SSS130510:101409-270802,153.53950,-27.13401,20130510,19.78,1305100270694121866,no,12186,no,2013-05-10,12186,yes,Unknown,       
SSS130510:144418-201951,221.07305,-20.33095,20130510,16.61,1305100211044134866,no,13486,no,2013-07-05,13486,yes,HPM, 2MASSJ1444206      
SSS130510:165127-131809,252.86355,-13.30245,20130510,18.37,1305100131234127582,no,12758,no,2013-05-10,12758,yes,Unknown," mag >21,5     "
SSS130510:055938-123515, 89.90936,-12.58751,20130510,18.86,1305100130444129225,no,12922,no,2013-05-10,12922,yes,Unknown,       
SSS130506:110713-354522,166.80282,-35.75609,20130506,19.77,1305060350694112457,no,11245,no,2013-06-16,11245,yes,Unknown," mag >21,5     "
SSS130506:104817-300716,162.07065,-30.12099,20130506,12.14,1305060290724103247,no,10324,no,2013-06-16,10324,yes,HPM, LHS_2311      
SSS130504:150957-234859,227.48854,-23.81626,20130504,16.80,1305040231054109344,no,10934,no,2013-07-02,10934,yes,CV, mag 21     
SSS130504:122436-193917,186.15027,-19.65470,20130504,19.06,1305040190884107245,no,10724,no,2013-07-01,10724,yes,SN," mag 20,5     "
SSS130504:085948-153759,134.94831,-15.63307,20130504,16.62,1305040150664110213,no,11021,no,2013-06-11,11021,yes,CV?," mag 20,5     "
SSS130503:070131-603702,105.37771,-60.61736,20130503,16.75,1305030610264126933,no,12693,no,2013-05-03,12693,yes,CV," mag >20,5     "
SSS130503:194156-390107,295.48134,-39.01848,20130503,17.54,1305030391164131488,no,13148,no,2013-06-16,13148,yes,SN?, mag >21     
SSS130503:180501-025011,271.25364, -2.83640,20130503,15.28,1305030031354134163,no,13416,no,2013-05-03,13416,yes,YSO?, IRAS_18024-0250      
SSS130502:104813-395620,162.05491,-39.93886,20130502,13.94,1305020390644112977,no,11297,no,2013-05-02,11297,yes,HPM, 2MASSJ10481      
SSS130429:102922-172507,157.34251,-17.41869,20130429,19.61,1304290170764109429,no,10942,no,2013-07-02,10942,yes,SN?, mag 15     
SSS130426:114141-363544,175.42090,-36.59568,20130426,16.34,1304260370714127478,no,12747,no,2013-04-26,12747,yes,CV," mag 20,5     "
SSS130426:194049-302410,295.20515,-30.40272,20130426,18.13,1304260311284163451,no,16345,no,2013-04-26,16345,yes,CV," mag >20,5     "
SSS130426:193718-264744,294.32317,-26.79563,20130426,17.32,1304260271324159285,no,15928,no,2013-04-26,15928,yes,Flare, mag >20     
SSS130425:101307-135635,153.28090,-13.94308,20130425,17.76,1304250130754101612,no,10161,no,2013-05-31,10161,yes,HPM," 2MASS_J101307 17,7     "
SSS130422:141534-341340,213.89164,-34.22770,20130422,14.32,1304220330904101568,no,10156,no,2013-06-03,10156,yes,CV," mag 18,5     "
SSS130422:140756-332924,211.98156,-33.49012,20130422,17.11,1304220330894119134,no,11913,no,2013-06-03,11913,yes,SN," ESO_384-G057 mag 15,0    "
SSS130420:220815-314347,332.06359,-31.72961,20130420,19.16,1304200311434107271,no,10727,no,2013-04-20,10727,yes,Ast?,       
SSS130420:154045-185654,235.18556,-18.94826,20130420,16.87,1304200191124136025,no,13602,no,2013-07-03,13602,yes,CV," mag 21,5     "
SSS130418:063932-400836, 99.88347,-40.14324,20130418,16.86,1304180390404104481,no,10448,no,2013-04-18,10448,yes,CV, mag >20     
SSS130414:064103-134422,100.26244,-13.73946,20130414,16.54,1304140130494115965,no,11596,no,2013-04-14,11596,yes,CV?, mag >21     
SSS130413:094551-194402,146.46249,-19.73379,20130413,14.40,1304130190704108349,no,10834,no,2013-05-10,10834,yes,CV," (ecllipsing) mag 17,2    "
SSS130413:105335-173117,163.39648,-17.52150,20130413,18.31,1304130170794109373,no,10937,no,2013-07-02,10937,yes,SN/CV," mag 19,3     "
SSS130411:135449-310650,208.70251,-31.11383,20130411,18.68,1304110310904126537,no,12653,no,2013-06-03,12653,yes,CV?, mag >21     
SSS130410:122753-420437,186.97133,-42.07702,20130410,13.47,1304100410724109670,no,10967,no,2013-05-08,10967,yes,HPM, 2MASS_J122754      
SSS130409:130509-415545,196.28935,-41.92928,20130409,17.62,1304090410754113894,no,11389,no,2013-05-08,11389,yes,CV," mag >20,5     "
SSS130408:122745-454113,186.93842,-45.68706,20130408,14.67,1304080450674129235,no,12923,no,2013-05-06,12923,yes,HPM, 2MASS_J122746      
SSS130408:121439-460318,183.66256,-46.05495,20130408,13.68,1304080450664113813,no,11381,no,2013-05-06,11381,yes,HPM, 2MASS_J121440      
SSS130408:140704-115802,211.76793,-11.96717,20130408,19.60,1304080111044101697,yes,10169,no,2013-07-05,10169,yes,AGN," SDSS mag 21,0    "
SSS130407:213002-133012,322.50668,-13.50329,20130407,19.14,1304070131574108525,no,10852,no,2013-05-09,10852,yes,CV/SN, mag >21     
SSS130406:205932-184119,314.88225,-18.68869,20130406,19.02,1304060191494128055,no,12805,no,2013-06-08,12805,yes,SN/CV, mag >21     
SSS130404:145211-292707,223.04554,-29.45194,20130404,17.10,1304040290984119724,no,11972,no,2013-07-02,11972,yes,CV, mag >20     
SSS130404:083708-151017,129.28475,-15.17129,20130404,16.88,1304040150634125404,no,12540,no,2013-06-08,12540,yes,CV, mag > 20    
SSS130404:083026-152821,127.60683,-15.47253,20130404,19.21,1304040150624120204,no,12020,no,2013-06-08,12020,yes,SN?, mag >21     
SSS130404:102843-081927,157.17861, -8.32429,20130404,16.06,1304040090784123598,no,12359,no,2013-06-11,12359,yes,CV, (CSS090331) mag 18    
SSS130404:102545-092516,156.43745, -9.42118,20130404,18.94,1304040090774108114,no,10811,no,2013-06-11,10811,yes,CV, (CSS110311) mag >21    
SSS130404:102043-062657,155.17864, -6.44912,20130404,18.18,1304040070774119936,no,11993,no,2013-06-11,11993,yes,SN," 2013bg mag >21,5    "
SSS130402:061354-594205, 93.47548,-59.70139,20130402,15.78,1304020590254112649,no,11264,no,2013-05-03,11264,yes,LPV," mag 18,0     "
SSS130402:141135-282828,212.89791,-28.47435,20130402,17.69,1304020290944138583,no,13858,no,2013-07-01,13858,yes,CV, (spec) mag 21    
SSS130402:140523-190210,211.34516,-19.03605,20130402,14.16,1304020191004116659,no,11665,no,2013-05-31,11665,yes,CV," mag 20,5     "
SSS130329:070601-503732,106.50344,-50.62555,20130329,17.77,1303290510344139873,no,13987,no,2013-04-29,13987,yes,CV," mag 20,5     "
SSS130329:185603-405201,284.01367,-40.86695,20130329,18.34,1303290411094167447,no,16744,no,2013-03-29,16744,yes,CV, mag >21     
SSS130329:064610-410416,101.54294,-41.07098,20130329,14.75,1303290410394125047,no,12504,no,2013-04-18,12504,yes,CV," 1RXSJ0646 mag 17,5    "
SSS130329:111742-203116,169.42536,-20.52124,20130329,16.16,1303290210804120196,no,12019,no,2013-06-21,12019,yes,CV, (spec) mag >21    
SSS130324:113801-352553,174.50334,-35.43129,20130324,18.85,1303240350724116008,no,11600,no,2013-05-07,11600,yes,Unknown, mag 21     
SSS130324:044918-332730, 72.32367,-33.45844,20130324,17.39,1303240330314107321,no,10732,no,2013-03-24,10732,yes,SN?,       
SSS130323:064320-535846,100.83389,-53.97947,20130323,17.19,1303230530314106989,no,10698,no,2013-04-29,10698,yes,Blazar?," PMNJ0643-5358 mag 19,5    "
SSS130320:154933-220357,237.38750,-22.06581,20130320,18.91,1303200211114102906,no,10290,no,2013-07-03,10290,yes,AGN?," SDSS mag 20,5    "
SSS130320:145535-153404,223.89595,-15.56773,20130320,13.83,1303200151094109228,no,10922,no,2013-07-05,10922,yes,HPM, LHS_385      
SSS130317:142756-420619,216.98458,-42.10537,20130317,14.45,1303170410834111805,no,11180,no,2013-05-14,11180,yes,Blazar, QSO_B1424-41      
SSS130317:065348-394424,103.45050,-39.74002,20130317,18.05,1303170390414115744,no,11574,no,2013-04-18,11574,yes,CV/SN, mag >21     
SSS130317:061735-384641, 94.39754,-38.77812,20130317,17.89,1303170390374128813,no,12881,no,2013-04-18,12881,yes,CV," mag 20,5     "
SSS130317:061910-375714, 94.79063,-37.95394,20130317,19.30,1303170370384106249,no,10624,no,2013-04-18,10624,yes,Unknown," mag 20,5     "
SSS130317:050350-190417, 75.95936,-19.07129,20130317,17.32,1303170190364113928,no,11392,no,2013-03-17,11392,yes,SN, mag 16     
SSS130317:045447-181214, 73.69517,-18.20393,20130317,18.20,1303170190354121866,no,12186,no,2013-03-17,12186,yes,CV," 2XMM_J04544 mag 20,5    "
SSS130316:144723-392124,221.84593,-39.35667,20130316,18.47,1303160390874139948,no,13994,no,2013-05-14,13994,yes,CV," mag 20,5     "
SSS130316:064606-353716,101.52513,-35.62100,20130316,16.04,1303160350424113856,no,11385,no,2013-04-16,11385,yes,CV, mag 21     
SSS130316:064016-361011,100.06596,-36.16962,20130316,16.68,1303160350424102586,no,10258,no,2013-04-16,10258,yes,CV/SN, mag >21     
SSS130314:074026-414351,115.10813,-41.73087,20130314,14.64,1303140410444126215,no,12621,no,2013-03-14,12621,yes,Var, IRAS_07387-4136      
SSS130314:040645-290928, 61.68829,-29.15775,20130314,19.01,1303140290284112310,no,11231,no,2013-03-14,11231,yes,SN, 2MASX_J040645 mag 16    
SSS130313:140204-365251,210.51537,-36.88071,20130313,15.58,1303130370854146919,no,14691,no,2013-06-03,14691,yes,CV," mag 19,5     "
SSS130313:153757-244015,234.48691,-24.67072,20130313,17.67,1303130251074154194,no,15419,no,2013-07-03,15419,yes,CV," (Itagaki) mag 20,5    "
SSS130313:161726-232948,244.36003,-23.49665,20130313,17.14,1303130231134127021,no,12702,no,2013-06-02,12702,yes,CV, mag 21     
SSS130312:120850-450753,182.20894,-45.13147,20130312,12.10,1303120450654149777,no,14977,no,2013-05-02,14977,yes,Mira,       
SSS130312:113520-403422,173.83217,-40.57267,20130312,15.93,1303120410674150048,no,15004,no,2013-05-02,15004,yes,CV, mag >21     
SSS130312:140311-240135,210.79507,-24.02632,20130312,17.36,1303120230984102599,no,10259,no,2013-07-02,10259,yes,CV," mag 20,5     "
SSS130312:054944-210946, 87.43206,-21.16264,20130312,19.26,1303120210414117195,no,11719,no,2013-04-12,11719,yes,Unknown," mag >21,5     "
SSS130312:140859-165709,212.24733,-16.95244,20130312,17.88,1303120171024116887,no,11688,no,2013-05-31,11688,yes,CV, (spec) mag 21    
SSS130311:111518-452917,168.82505,-45.48801,20130311,17.91,1303110450614130001,no,13000,no,2013-05-02,13000,yes,CV," (spec) mag 21,5    "
SSS130311:110703-433146,166.76275,-43.52931,20130311,16.82,1303110430624119371,no,11937,no,2013-05-02,11937,yes,CV, mag 21     
SSS130311:130508-375705,196.28186,-37.95134,20130311,16.88,1303110370794109366,no,10936,no,2013-06-16,10936,yes,SN, (spec) mag 21    
SSS130307:115543-390220,178.93043,-39.03885,20130307,17.29,1303070390714133596,no,13359,no,2013-05-10,13359,yes,CV, mag >21     
SSS130307:101032-371232,152.63448,-37.20893,20130307,17.50,1303070370624133217,no,13321,no,2013-05-02,13321,yes,CV, mag 21     
SSS130307:114002-350527,175.00924,-35.09089,20130307,17.99,1303070350724124963,no,12496,no,2013-05-07,12496,yes,SN, (spec) mag 18    
SSS130307:100006-341401,150.02312,-34.23348,20130307,15.61,1303070330634101223,no,10122,no,2013-05-14,10122,yes,SN," 2013E (BOSS) mag 13,9   "
SSS130307:124643-293832,191.67781,-29.64221,20130307,18.30,1303070290854112191,no,11219,no,2013-07-21,11219,yes,AGN," mag 20,3     "
SSS130307:122355-275743,185.97881,-27.96184,20130307,15.81,1303070270844104731,no,10473,no,2013-07-21,10473,yes,HPM, LHS_325a      
SSS130306:104456-290844,161.23423,-29.14546,20130306,15.15,1303060290714119811,no,11981,no,2013-06-16,11981,yes,CV," mag 20,5     "
SSS130305:090041-215035,135.17175,-21.84301,20130305,16.79,1303050210644106473,no,10647,no,2013-06-11,10647,yes,CV," mag 19,8     "
SSS130305:093417-174421,143.57166,-17.73925,20130305,18.07,1303050170694106166,no,10616,no,2013-06-11,10616,yes,Var,       
SSS130304:114445-203141,176.18643,-20.52809,20130304,17.05,1303040210834119682,no,11968,no,2013-07-05,11968,yes,SN," 2013ao mag 20,5    "
SSS130304:102431-192214,156.13050,-19.37044,20130304,18.56,1303040190744110939,no,11093,no,2013-07-02,11093,yes,SN/CV, mag 21     
SSS130304:082627-192957,126.61451,-19.49922,20130304,15.47,1303040190604125327,no,12532,no,2013-06-08,12532,yes,CV, mag 21     
SSS130304:114144-171349,175.43392,-17.23022,20130304,17.59,1303040170844109870,no,10987,no,2013-07-05,10987,yes,SN," (spec) mag 21,5    "
SSS130304:055628-172343, 89.11721,-17.39523,20130304,16.89,1303040170434115647,no,11564,no,2013-05-10,11564,yes,CV," (spec) mag >21,5    "
SSS130221:133330-194457,203.37502,-19.74910,20130221,18.35,1302210190974106391,no,10639,no,2013-05-31,10639,yes,SN, (spec) mag >21    
SSS130110:103055-444459,157.72847,-44.74965,20130110,17.47,1301100450574174929,no,17492,no,2013-05-02,17492,yes,CV," mag 20,5     "
SSS130110:060028-302234, 90.11582,-30.37617,20130110,16.91,1301100310394130540,no,13054,no,2013-04-16,13054,yes,CV, mag >21     
SSS130107:030147-461634, 45.44672,-46.27619,20130107,16.57,1301070450174101345,no,10134,no,2013-01-07,10134,yes,CV," mag 20,5     "
SSS130106:072037-551216,110.15212,-55.20437,20130106,18.02,1301060550324131867,no,13186,no,2013-04-29,13186,yes,CV, mag >21     
SSS130105:000514-434734,  1.30949,-43.79284,20130105,16.97,1301050430014105079,no,10507,no,2013-01-05,10507,yes,CV," mag 20,2     "
SSS130103:232131-385659,350.37956,-38.94984,20130103,17.79,1301030391384113476,no,11347,no,2013-07-20,11347,yes,CV, mag 21     
SSS130103:082255-191734,125.72938,-19.29282,20130103,17.72,1301030190604126081,no,12608,no,2013-06-08,12608,yes,SN/CV," mag 21,5     "
SSS130102:055316-264847, 88.31537,-26.81306,20130102,15.57,1301020270404123016,no,12301,no,2013-04-10,12301,yes,CV, mag 21     
SSS130101:122222-311525,185.59011,-31.25692,20130101,12.36,1301010310804113661,no,11366,no,2013-06-08,11366,yes,CV," mag 19,2     "
SSS130101:124643-293832,191.67765,-29.64212,20130101,18.94,1301010290854108841,no,10884,no,2013-07-21,10884,yes,AGN," mag 20,5     "
SSS121230:062138-594251, 95.41029,-59.71407,20121230,13.83,1212300590254111875,no,11187,no,2013-05-03,11187,yes,SN, 2012hr (BOSS)     
SSS121230:051454-600847, 78.72292,-60.14637,20121230,18.10,1212300590214103915,no,10391,no,2012-12-30,10391,yes,SN," (OGLE-SN-044) mag 20,5    "
SSS121220:064922-331837,102.34233,-33.31041,20121220,17.86,1212200330434127069,no,12706,no,2013-04-16,12706,yes,SN?, mag 21     
SSS121218:033126-643911, 52.85851,-64.65293,20121218,14.13,1212180650124226603,no,22660,no,2012-12-18,22660,yes,HPM, 2MASS_J033125      
SSS121218:034259-640808, 55.74435,-64.13545,20121218,14.38,1212180630134205931,no,20593,no,2012-12-18,20593,yes,HPM, 2MASS_J034257      
SSS121218:045137-581902, 72.90409,-58.31711,20121218,15.79,1212180570214102329,no,10232,no,2012-12-18,10232,yes,HPM, 2MASS J045137     
SSS121217:112923-222938,172.34452,-22.49386,20121217,19.46,1212170230804128410,no,12841,no,2013-07-05,12841,yes,Unknown,       
SSS121217:062754-200330, 96.97463,-20.05828,20121217,16.89,1212170190464103302,yes,10330,no,2013-05-11,10330,yes,CV, mag 21     
SSS121217:090930-124814,137.37532,-12.80376,20121217,18.22,1212170130674124347,no,12434,no,2013-05-29,12434,yes,Blazar, mag >20     
SSS121216:091626-280749,139.10945,-28.13028,20121216,19.15,1212160270634102936,no,10293,no,2013-05-09,10293,yes,Unknown, DSS mag >21    
SSS121216:092907-240505,142.27948,-24.08472,20121216,16.73,1212160230664101283,no,10128,no,2013-05-09,10128,yes,CV," MN_Hya mag 19,0    "
SSS121210:041027-533640, 62.61194,-53.61109,20121210,11.89,1212100530194109896,no,10989,no,2012-12-10,10989,yes,HPM, LHS_22      
SSS121203:033415-495326, 53.56404,-49.89055,20121203,15.91,1212030490184104961,no,10496,no,2012-12-03,10496,yes,HPM, 2MASS_J033412      
SSS121124:035206-390355, 58.02541,-39.06530,20121124,18.19,1211240390234111885,no,11188,no,2013-04-02,11188,yes,SN," ESO_302-15 mag 15,5    "
SSS121124:043743-355157, 69.42883,-35.86585,20121124,19.43,1211240350294105137,no,10513,no,2013-03-24,10513,yes,Unknown," mag 20,5     "
SSS121121:100735-201732,151.89429,-20.29228,20121121,16.04,1211210210714126643,no,12664,no,2013-05-10,12664,yes,CV, 1RXS_J10073 mag 19    
SSS121120:023241-391756, 38.17061,-39.29878,20121120,13.86,1211200390154110816,no,11081,no,2012-11-20,11081,yes,SN," 2012hc NGC986A (CHASE) mag 14,0  "
SSS121119:042641-205814, 66.67231,-20.97046,20121119,17.46,1211190210324114452,no,11445,no,2013-03-17,11445,yes,CV/SN, mag 22     
SSS121119:042337-175143, 65.90608,-17.86206,20121119,20.11,1211190170324103247,no,10324,no,2013-03-16,10324,yes,Unknown," mag 20,5     "
SSS121119:013943-162230, 24.93021,-16.37513,20121119,19.91,1211190170124118663,no,11866,no,2013-01-06,11866,yes,AGN?,       
SSS121118:010739-185416, 16.91423,-18.90444,20121118,19.76,1211180190084113461,no,11346,no,2013-01-06,11346,yes,Unknown," mag 20,5     "
SSS121118:003802-135139,  9.50729,-13.86097,20121118,14.73,1211180130054102793,no,10279,no,2012-11-18,10279,yes,SN," 2012gx MCG-02-02-072 mag 15,5   "
SSS121114:033336-360735, 53.40121,-36.12639,20121114,12.08,1211140350224101637,no,10163,no,2012-11-14,10163,yes,SN, 2012fr (Tarot) NGC_1365    
SSS121024:032214-625918, 50.55849,-62.98841,20121024,13.57,1210240630124121009,no,12100,no,2012-12-30,12100,yes,HPM, 2MASS_J032213      
SSS121023:034447-411744, 56.19545,-41.29567,20121023,16.48,1210230410224110914,no,11091,no,2013-04-02,11091,yes,CV, mag 20     
SSS121016:032640-313949, 51.66537,-31.66353,20121016,19.40,1210160310234105943,no,10594,no,2012-10-16,10594,yes,SN, mag >21     
SSS121015:014857-405759, 27.23702,-40.96651,20121015,19.80,1210150410114115968,no,11596,no,2013-01-05,11596,yes,Ast?,       
SSS121015:224255-372531,340.72914,-37.42537,20121015,19.16,1210150371374111688,no,11168,no,2013-07-20,11168,yes,Ast/SN, mag >21     
SSS121015:025917-141609, 44.82233,-14.26915,20121015,19.31,1210150150224118205,no,11820,no,2013-03-11,11820,yes,SN?, mag 21     
SSS121014:011026-382847, 17.60644,-38.47984,20121014,19.56,1210140390074122482,no,12248,no,2013-01-02,12248,yes,AGN?,       
SSS121013:010534-352927, 16.39223,-35.49072,20121013,20.31,1210130350074109276,no,10927,no,2012-10-13,10927,yes,unknown,       
SSS121013:004148-330937, 10.45029,-33.16031,20121013,20.14,1210130330054313883,no,31388,no,2012-10-13,31388,yes,AGN?," mag 20,5     "
SSS121013:000340-301804,  0.91843,-30.30119,20121013,14.47,1210130310014125246,no,12524,no,2013-01-02,12524,yes,CV," 2QZ_J000340 mag 19,5    "
SSS121013:013804-292753, 24.51524,-29.46477,20121013,19.44,1210130290114109691,no,10969,no,2012-10-13,10969,yes,unknown," mag 20,5     "
SSS120912:152107-231503,230.28014,-23.25076,20120912,18.07,1209120231074123333,no,12333,no,2013-07-03,12333,yes,SN?," mag 20,0     "
SSS120911:225505-322322,343.76957,-32.38941,20120911,19.87,1209110331454121767,no,12176,no,2012-12-18,12176,yes,AGN?," mag 20,5     "
SSS120911:230051-274319,345.21066,-27.72196,20120911,19.76,1209110271554106318,no,10631,no,2013-06-23,10631,yes,AGN?, mag 20     
SSS120908:160947-221415,242.44585,-22.23757,20120908,17.53,1209080231124175893,no,17589,no,2013-06-02,17589,yes,CV/SN, mag >21     
SSS120907:212318-611513,320.82378,-61.25372,20120907,12.92,1209070610794116740,no,11674,no,2013-04-25,11674,yes,HPM, LHS_3663      
SSS120907:211851-573841,319.71135,-57.64476,20120907,16.44,1209070570884110938,no,11093,no,2013-04-25,11093,yes,SN, 2012dy (BOSS)     
SSS120907:210145-543736,315.43637,-54.62669,20120907,15.06,1209070550924127062,no,12706,no,2013-04-25,12706,yes,HPM, 2MASS_J210145      
SSS120907:015030-214847, 27.62450,-21.81296,20120907,19.64,1209070210134103276,no,10327,no,2013-01-06,10327,yes,Unknown, mag >21     
SSS120906:211209-470313,318.03708,-47.05370,20120906,17.26,1209060471104122285,no,12228,no,2013-07-05,12228,yes,SN," (Howerton) mag 15,2    "
SSS120906:195112-212848,297.80038,-21.47988,20120906,18.11,1209060211394131052,no,13105,no,2013-06-02,13105,yes,CV, mag >21     
SSS120904:005217-620153, 13.07194,-62.03138,20120904,15.86,1209040610044105374,no,10537,no,2012-09-04,10537,yes,HPM, 2MASS_J005215      
SSS120903:005712-675609, 14.30118,-67.93572,20120903,12.88,1209030670034109462,no,10946,no,2012-09-03,10946,yes,HPM, LTT546      
SSS120903:184502-495538,281.25643,-49.92712,20120903,16.38,1209030490934123712,no,12371,no,2012-09-03,12371,yes,CV," mag 20,5     "
SSS120903:184224-501403,280.60009,-50.23408,20120903,16.63,1209030490934108243,no,10824,no,2012-09-03,10824,yes,CV," mag 20,5     "
SSS120903:142429-164539,216.12116,-16.76089,20120903,15.14,1209030171044120313,no,12031,no,2013-05-31,12031,yes,SN, (unknown)      
SSS120828:233202-454503,353.00907,-45.75089,20120828,17.79,1208280451264106073,no,10607,no,2013-07-20,10607,yes,SN, ESO_291-27      
SSS120828:164535-113320,251.39386,-11.55553,20120828,18.30,1208280111234113409,no,11340,no,2013-05-10,11340,yes,CV, mag >21     
SSS120828:033817-112948, 54.57059,-11.49653,20120828,12.03,1208280110274106525,no,10652,no,2012-08-28,10652,yes,HPM, LHS_20      
SSS120827:010014-304831, 15.05988,-30.80858,20120827,15.44,1208270310074114752,no,11475,no,2012-11-13,11475,yes,SN," ESO_412-1 mag 14,5    "
SSS120827:030934-135434, 47.38994,-13.90934,20120827,17.67,1208270130244102523,yes,10252,no,2013-03-11,10252,yes,HPM,       
SSS120827:031304-082332, 48.26734, -8.39214,20120827,17.22,1208270090244119566,yes,11956,no,2012-11-13,11956,yes,SN," 2MASS_J031304 z=0,03 mag 15,5   "
SSS120826:193017-495348,292.56952,-49.89676,20120826,17.03,1208260490974110681,no,11068,no,2013-06-21,11068,yes,SN?, mag >21     
SSS120826:023954-343837, 39.97580,-34.64354,20120826,16.78,1208260350174121049,no,12104,no,2012-08-26,12104,yes,LPV, 2MASS_J023954      
SSS120817:002822-305723,  7.09095,-30.95642,20120817,19.09,1208170310044215046,no,21504,no,2013-01-02,21504,yes,SN," 2MASX_J002822 z=0,051     "
SSS120816:012937-175040, 22.40618,-17.84455,20120816,17.88,1208160170114103042,no,10304,no,2013-01-06,10304,yes,SN, mag 21     
SSS120814:130548-360301,196.44869,-36.05035,20120814,17.12,1208140350814105492,no,10549,no,2013-06-16,10549,yes,CV," mag 20,5     "
SSS120814:221925-282323,334.85221,-28.38984,20120814,13.34,1208140291474131439,no,13143,no,2013-06-23,13143,yes,HPM, LHS_3793      
SSS120814:225830-230345,344.62615,-23.06240,20120814,14.08,1208140231594115593,no,11559,no,2013-06-23,11559,yes,CV?," mag 18,5     "
SSS120814:221352-124146,333.46610,-12.69603,20120814,18.42,1208140131634121666,no,12166,no,2013-04-17,12166,yes,SN," mag 20,5     "
SSS120813:205906-280650,314.77300,-28.11389,20120813,18.70,1208130271414102017,no,10201,no,2013-06-21,10201,yes,CV?, mag 21     
SSS120813:122355-275743,185.97891,-27.96183,20120813,15.77,1208130270844104263,no,10426,no,2013-07-21,10426,yes,HPM, LHS_325a      
SSS120811:124603-165210,191.51084,-16.86946,20120811,18.64,1208110170924114100,yes,11410,no,2013-06-04,11410,yes,SN," SDSS mag 22,6    "
SSS120810:225747-653725,344.44746,-65.62363,20120810,13.85,1208100650744113469,no,11346,no,2012-11-13,11346,yes,HPM,       
SSS120810:231802-560926,349.50757,-56.15713,20120810,17.96,1208100551024104013,no,10401,no,2012-11-13,10401,yes,SN, (spec)      
SSS120810:142714-383114,216.80983,-38.52052,20120810,16.22,1208100390854171574,no,17157,no,2013-05-14,17157,yes,CV," mag 20,5     "
