,amplitude,anderson_darling_test,eta_e,gskew,linearTrend,maxSlope,mean,meanVariance,mean_variance,medianAbsDev,medianBRP,pairSlopeTrend,percentAmplitude,percentDifferenceFluxPercentile,q31,rcs,smallKurtosis,std,tag
641,2.3290999999999995,1.0,0.012285856885352822,4.416699999999999,-0.0013748495397686463,0.021556634773233316,17.56193610648148,0.11764514600316957,0.11764514600316957,0.06650050000000007,0.6481481481481481,-0.03333333333333333,0.28580933194050634,0.2862570263144804,4.2738005,0.08444283355063216,-1.5679170825089093,2.066076537345349,4.0
642,3.902000000000001,1.0,0.39858184445922556,-4.9455494999999985,-0.002035752376478958,1.818231768227754,17.033232807228917,0.20416720833678503,0.20416720833678503,1.2561499999999999,0.2289156626506024,-0.03333333333333333,0.33551775447037296,0.40006532525235755,7.192101000000001,0.09304292077858407,-1.8930586080681346,3.477627591202468,4.0
643,0.6116504999999997,1.0,268.8774731137669,-0.8123500000000021,6.551327789814413e-05,0.014613574094124757,20.445674882051282,0.013607329362764285,0.013607329362764285,0.12190000000000012,0.6461538461538462,-0.23333333333333334,0.06738461688466812,0.04114644526889013,0.2611489999999961,0.07049368028425303,5.9265280368232744,0.2782110321640686,6.0
644,0.6259992499999996,1.0,2.3993506475278683,-0.8059484999999995,0.00010030256245782401,0.7565698825007356,20.557404813829784,0.015411697433363021,0.015411697433363021,0.15990099999999963,0.6542553191489362,0.1,0.08630905417345423,0.04124440919094929,0.35787499999999994,0.06115273391224022,6.553201984552324,0.3168245030059051,5.0
645,1.1926752499999989,0.9964339132244804,213.61926542587608,0.008399000000004264,-0.00017152967029826027,12.474217218738382,19.682639861313866,0.03262347506066426,0.03262347506066426,0.462849499999999,0.3759124087591241,-0.03333333333333333,0.08981648433924524,0.10474885833805775,0.9426240000000021,0.10229038085023166,-0.4328314110728404,0.6421161106436091,1.0
646,0.5041752499999994,1.0,3.9504928565099426,-0.6485520000000093,3.14764026587181e-05,0.7513695532027552,20.5751977192429,0.014320288064031858,0.014320288064031858,0.1456979999999959,0.6277602523659306,0.23333333333333334,0.08389721584027,0.04533156368955784,0.2989999999999995,0.08931932578344655,4.961646436576549,0.29464275831396963,5.0
647,1.078399749999999,1.0,3.3964607483339435,-1.9106994999999998,-6.907518642244681e-05,3.8396618139959364,17.563098454545454,0.02430561037205143,0.02430561037205143,0.08190000000000097,0.9038961038961039,0.03333333333333333,0.12497310762611107,0.06333578667270569,0.1677000000000035,0.05888737143094898,13.56191112747934,0.4268818279621604,5.0
648,0.8338999999999999,1.0,0.028546245854005513,-1.018500000000003,0.00012487576890387206,0.15135881918761843,20.456992614318708,0.02140242553256492,0.02140242553256492,0.1771010000000004,0.7782909930715936,-0.16666666666666666,0.15228744732659685,0.06170129623959284,0.38139899999999827,0.043715891532325704,11.097163897611702,0.4378292610481867,5.0
649,3.8865004999999986,1.0,0.007570877205911111,7.432399000000004,-0.002283847271760928,0.5226918630915589,15.775296027253669,0.2199032389162193,0.2199032389162193,0.1349999999999998,0.6247379454926625,-0.16666666666666666,0.5911015937920395,0.5827944183077075,7.2028,0.047142979215550294,-1.6734476182164972,3.4690386912552484,4.0
650,0.9551497499999986,1.0,73.59018440789167,-1.1105969999999985,1.8771658184834173e-05,7.4895931527188075,20.263155644688645,0.022689764588427336,0.022689764588427336,0.2641999999999989,0.4835164835164835,-0.1,0.09389572626297704,0.07153356648143203,0.5329989999999967,0.06498414728322756,2.659309249050763,0.4597662313966479,2.0
651,4.1820252500000015,1.0,0.12460587922053264,-6.026847999999994,-0.0021124561299931763,9.178798339082078,16.693835003125,0.22780488708549787,0.22780488708549787,1.0701010000000029,0.38125,0.16666666666666666,0.3809638545669632,0.4256573923998146,7.7155489999999975,0.06837981419394284,-1.9221983002662917,3.8029371979108224,4.0
652,1.3263499999999997,1.0,1.3726414408363619,-2.568998999999998,-1.2407586733161361e-05,0.2795922006564934,20.228508839024393,0.03301307262111995,0.03301307262111995,0.30090000000000217,0.6048780487804878,-0.1,0.16130851663846593,0.07646092351455393,0.6039010000000005,0.07801031391410866,7.811128737182324,0.6678052313196791,2.0
653,1.0064004999999998,1.0,50.09779896022924,-0.6706025000000082,-0.0002721499704147329,22.983389455811455,20.043237842666663,0.028421854787639755,0.028421854787639755,0.38889899999999855,0.352,0.1,0.08381834079439555,0.0916850857225313,0.853450500000001,0.0494464502977721,-0.576204105181775,0.5696659954383978,0.0
654,0.8944500000000009,0.9994024893774479,0.08289830583607569,-0.012399000000002047,3.3403696222400246e-05,0.05262849429039043,19.62541764705882,0.021566341967176668,0.021566341967176668,0.2641000000000009,0.5441176470588235,-0.1,0.08074993371540455,0.06728391221880017,0.5196237499999974,0.0743901616569373,0.9433627091712586,0.42324846822513423,5.0
655,0.8111002500000009,1.0,1.098524035158837,-1.0241499999999917,4.920019143786305e-05,2.162916156748268,20.502849734177214,0.01824104375602776,0.01824104375602776,0.1515505000000008,0.6867088607594937,-0.16666666666666666,0.09947051833444058,0.060071747117280215,0.2855504999999994,0.04692156880913169,4.572231319183834,0.3739933791243887,5.0
656,0.6729005000000008,1.0,0.002770001064539698,-0.9037020000000027,0.00010640059001852793,0.015850108030979238,20.386301378504672,0.01622510171902995,0.01622510171902995,0.15999949999999963,0.5233644859813084,0.16666666666666666,0.06651041590348516,0.052311475810193686,0.32229925000000037,0.07367727063865173,2.887060587347485,0.3307698135410388,8.0
657,0.752499499999999,1.0,0.0016650647064324776,-1.0629010000000036,0.00011726889209551969,5.392107892126336,20.391228380487803,0.018050284338584317,0.018050284338584317,0.15270100000000397,0.6780487804878049,-0.16666666666666666,0.09191938421369154,0.05008051120157649,0.33850100000000083,0.08123939856435136,6.28869023738117,0.36806747028081505,3.0
658,0.6263505000000009,1.0,0.9618309902485104,-0.6200989999999962,9.819797791723629e-05,0.40080667384756785,20.452316511811024,0.01532035604734068,0.01532035604734068,0.16184999999999938,0.46062992125984253,-0.03333333333333333,0.052149697230254415,0.054746731926824034,0.34164924999999613,0.05548339515356904,1.3255319723500518,0.31333677095384965,8.0
659,0.42640049999999974,0.9996307195692162,105.06309482685889,-0.06820100000000195,-3.60336487916042e-05,0.2477622150097301,20.379916924528306,0.010709559951845986,0.010709559951845986,0.08670000000000044,0.5094339622641509,-0.03333333333333333,0.023462732995442003,0.04042921697830845,0.18980000000000175,0.16410275764016896,0.18288813605450382,0.21825994211687658,6.0
660,0.47377499999999984,0.999999997895558,0.19110316073895015,-0.24935150000000306,-9.454192042360522e-06,0.19186972879542238,20.47514330769231,0.009389289069418286,0.009389289069418286,0.07635050000000199,0.5769230769230769,-0.1,0.030336156285517273,0.027515743715901455,0.1818242500000018,0.12113123121443457,2.333236121540029,0.19224703925368836,6.0
661,0.7643005000000009,0.9999999998831268,872.2899831793769,-0.5880495000000039,0.00012952898860681282,5.7077290663833296,19.950188111940296,0.020899557983597203,0.020899557983597203,0.27524949999999926,0.373134328358209,0.16666666666666666,0.06067640441590972,0.06966576372987716,0.5612242499999986,0.09723513285731873,-0.0068015280858779725,0.4169501132291678,8.0
662,0.5167000000000002,0.9999999999999996,2.634100611893836,-0.3909504999999953,6.061110191663012e-05,0.017332606695698843,20.490427178137647,0.01138320857850194,0.01138320857850194,0.12250000000000227,0.5222672064777328,0.1,0.042905480439526085,0.03673428732855361,0.25415049999999795,0.04850689500189492,1.5043534143356303,0.23324680643134577,5.0
663,0.5985505,1.0,0.025101874830657872,-1.2506515000000036,5.2763483779986675e-05,0.04786697546065262,20.56647728571428,0.017363456337505533,0.017363456337505533,0.16799899999999823,0.6666666666666666,0.03333333333333333,0.09031093512605319,0.04658285687962803,0.3412000000000006,0.0931585688452255,7.878749738461478,0.35710513036679925,5.0
664,3.0354005000000006,1.0,0.22767599799934024,0.41340100000000035,-0.0016346184306665714,11.96659412676397,17.6619802705314,0.15769333375229458,0.15769333375229458,2.7911,0.01932367149758454,0.03333333333333333,0.18880853545964738,0.34041601304783653,5.656700000000001,0.08736253580201338,-1.9602931554709795,2.78517654952735,4.0
665,1.4356997499999995,0.9999893358591448,15951.667455170891,-0.592001499999995,-0.00012527309397448137,0.03915167598350612,19.64474338461538,0.04285473473904591,0.04285473473904591,0.7041989999999991,0.38461538461538464,-0.23333333333333334,0.09250668593034334,0.14160846577111055,1.1807994999999991,0.1239005362615965,-0.03774768122260852,0.8418702667643192,2.0
666,1.0234999999999985,1.0,0.0002600116808122341,-1.5732990000000058,0.00010539763813813146,0.009277134064784092,20.29242917721519,0.02563207475302691,0.02563207475302691,0.1633020000000016,0.8860759493670886,-0.03333333333333333,0.17466982656184168,0.03663681873568399,0.42814899999999767,0.0968812236287231,25.667472418071217,0.5201370615908841,2.0
