CRTS ID,RA (J2000),Dec (J2000),UT Date,Mag,CSS images,SDSS,Others,Followed,Last,LC,FC,Classification,SubClassification
MLS131025:020748+050606, 31.94933,  5.10156,20131025.35,19.68,1310251040304114085,yes,11408,no,2015-10-23,11408,yes,SN," SDSS mag 21,5    "
MLS131025:020850+021435, 32.20662,  2.24314,20131025.35,20.05,1310251020304101235,yes,10123,no,2014-11-03,10123,yes,SN?," SDSS mag 21,7    "
MLS131025:214123-135012,325.34721,-13.83655,20131025.13,18.85,1310250132934105581,no,10558,no,2015-11-21,10558,yes,AGN," mag 20,0     "
MLS131025:223115-061838,337.81345, -6.31056,20131025.20,20.14,1310250053114103227,yes,10322,no,2015-10-08,10322,yes,AGN?," SDSS mag 21,2    "
MLS131025:223025-042807,337.60336, -4.46862,20131025.20,21.25,1310250043124118984,yes,11898,no,2014-08-31,11898,yes,Unknown, mag >22     
MLS131025:223401-034704,338.50513, -3.78449,20131025.20,20.32,1310250033134110362,yes,11036,no,2014-09-02,11036,yes,Unknown, mag >22     
MLS131024:083627+225339,129.11121, 22.89405,20131024.50,19.48,1310241231114102994,yes,10299,no,2016-03-12,10299,yes,AGN," SDSS mag 20,2    "
MLS131024:030651+160819, 46.71206, 16.13868,20131024.47,20.85,1310241150424114347,no,11434,no,2016-02-16,11434,yes,AGN, mag 22     
MLS131024:022710+114800, 36.79166, 11.79987,20131024.31,20.75,1310241110344114302,no,11430,no,2015-11-07,11430,yes,SN?, mag 22     
MLS131024:020927+094850, 32.36208,  9.81394,20131024.29,19.64,1310241100304101304,no,10130,no,2014-10-30,10130,yes,AGN, mag 21     
MLS131024:015716+055508, 29.31718,  5.91901,20131024.24,20.08,1310241050274108849,yes,10884,no,2015-10-15,10884,yes,AGN," SDSS mag 21,2    "
MLS131024:014017+054041, 25.06887,  5.67807,20131024.21,19.99,1310241050244105210,yes,10521,no,2015-12-13,10521,yes,AGN," SDSS mag 20,7    "
MLS131024:020020+043735, 30.08315,  4.62644,20131024.24,20.17,1310241040284105504,yes,10550,no,2014-11-01,10550,yes,AGN," SDSS mag 21,7    "
MLS131024:215054-110713,327.72515,-11.12014,20131024.15,21.33,1310240112984116457,no,11645,no,2015-11-21,11645,yes,AGN?, mag 22     
MLS131023:083726+212336,129.35676, 21.39336,20131023.49,20.61,1310231211134112273,yes,11227,no,2016-02-26,11227,yes,AGN," SDSS mag 20,8    "
MLS131023:020014+112040, 30.06016, 11.34458,20131023.39,19.55,1310231110284106681,yes,10668,no,2015-12-10,10668,yes,AGN," SDSS mag 21,1    "
MLS131023:015803+115147, 29.51132, 11.86301,20131023.39,20.32,1310231110274113424,no,11342,no,2015-12-10,11342,yes,AGN," SDSS mag 22,4    "
MLS131023:014514+065937, 26.30747,  6.99363,20131023.27,19.77,1310231070254107475,yes,10747,no,2015-12-13,10747,yes,AGN," SDSS mag 21,3    "
MLS131023:013155+072801, 22.97808,  7.46706,20131023.28,20.25,1310231070224114297,yes,11429,no,2015-12-13,11429,yes,AGN," SDSS mag 22,5    "
MLS131023:010512+024832, 16.29989,  2.80892,20131023.22,20.43,1310231020164110584,no,11058,no,2014-01-01,11058,yes,AGN," SDSS mag 20,9    "
MLS131023:221920-111018,334.83367,-11.17164,20131023.17,18.90,1310230113054112967,no,11296,no,2015-09-17,11296,yes,SN/CV, mag >22     
MLS131023:220628-115006,331.61630,-11.83492,20131023.17,19.55,1310230113024101476,no,10147,no,2015-12-02,10147,yes,AGN," mag 20,3     "
MLS131023:221821-085738,334.58695, -8.96052,20131023.19,20.52,1310230093064213733,yes,21373,no,2015-12-02,21373,yes,AGN," SDSS mag 20,7    "
MLS131022:005026+072325, 12.61039,  7.39020,20131022.29,20.31,1310221070124111670,yes,11167,no,2015-12-15,11167,yes,AGN," mag 21,0     "
MLS131022:002232+060804,  5.63517,  6.13453,20131022.31,17.51,1310221050064110113,yes,11011,no,2015-10-01,11011,yes,Blazar, PKS_0019+058      
MLS131022:004252+042357, 10.71661,  4.39917,20131022.27,19.83,1310221040104101144,yes,10114,no,2015-12-03,10114,yes,AGN," SDSS mag 20,3    "
MLS131022:003253+032842,  8.22040,  3.47833,20131022.25,20.11,1310221030084103757,no,10375,no,2015-12-03,10375,yes,AGN," SDSS mag 21,6    "
MLS131022:224131-094808,340.37841, -9.80215,20131022.13,20.25,1310220103114117749,yes,11774,no,2014-10-02,11774,yes,AGN," SDSS mag 20,9    "
MLS131022:222928-102959,337.36628,-10.49973,20131022.14,19.59,1310220103084105650,no,10565,no,2015-09-17,10565,yes,AGN," mag 20,5     "
MLS131022:224014-080516,340.05901, -8.08778,20131022.16,20.58,1310220083124109311,yes,10931,no,2015-11-08,10931,yes,SN?, SDSS mag >22    
MLS131022:224451-070346,341.21279, -7.06289,20131022.16,20.42,1310220073144108269,yes,10826,no,2015-12-08,10826,yes,SN?, mag >22     
MLS131022:223755-063659,339.48030, -6.61652,20131022.16,19.12,1310220073134114410,yes,11441,no,2015-12-08,11441,yes,AGN," SDSS mag 19,9    "
MLS131022:223705-070357,339.27035, -7.06593,20131022.16,18.81,1310220073124108618,yes,10861,no,2015-12-08,10861,yes,AGN," SDSS mag 19,9    "
MLS131022:234656-020345,356.73320, -2.06238,20131022.18,19.18,1310220013304102032,yes,10203,no,2015-10-08,10203,yes,AGN," SDSS mag 20,3    "
MLS131016:043529+215030, 68.86929, 21.84176,20131016.49,20.25,1310161220604104296,yes,10429,no,2016-03-18,10429,yes,Unknown, mag >22     
MLS131015:023657+183831, 39.23848, 18.64183,20131015.29,19.84,1310151180354103099,no,10309,no,2015-12-13,10309,yes,AGN," mag 21,5     "
MLS131014:042515+194644, 66.31091, 19.77884,20131014.48,20.53,1310141200584105443,no,10544,no,2016-03-18,10544,yes,AGN, mag 22     
MLS131014:033813+203239, 54.55403, 20.54423,20131014.45,20.72,1310141200484117277,no,11727,no,2016-02-03,11727,yes,AGN, SDSS mag 22    
MLS131014:040426+184028, 61.10706, 18.67451,20131014.48,20.83,1310141180544104422,yes,10442,no,2016-02-08,10442,yes,AGN," SDSS 21,8     "
MLS131014:035522+190707, 58.84076, 19.11857,20131014.48,20.20,1310141180524111852,no,11185,no,2016-03-26,11185,yes,AGN," mag 21,5     "
MLS131014:011411+020700, 18.54600,  2.11676,20131014.29,18.79,1310141010184108641,yes,10864,no,2015-09-20,10864,yes,AGN," SDSS mag 20,4    "
MLS131013:012102+042645, 20.25706,  4.44592,20131013.25,20.28,1310131040194101656,yes,10165,no,2014-10-12,10165,yes,AGN," SDSS mag 21,7    "
MLS131013:010924+030644, 17.35040,  3.11211,20131013.21,20.06,1310131020174110095,yes,11009,no,2014-01-01,11009,yes,AGN," SDSS mag 21,7    "
MLS131013:014217+011736, 25.56952,  1.29337,20131013.42,19.24,1310131010244103092,yes,10309,no,2013-10-13,10309,yes,AGN," SDSS mag 21,0    "
MLS131012:083730+253655,129.37682, 25.61535,20131012.48,21.11,1310121251094113192,yes,11319,no,2016-01-28,11319,yes,Unknown, SDSS mag >22    
MLS131012:083054+225051,127.72457, 22.84755,20131012.48,20.66,1310121231094102115,yes,10211,no,2016-06-12,10211,yes,AGN?," SDSS mag 21,6    "
MLS131012:013632+202818, 24.13416, 20.47165,20131012.44,18.84,1310121200224113931,yes,11393,no,2015-12-16,11393,yes,AGN," SDSS mag 21,2    "
MLS131012:013715+030223, 24.31083,  3.03962,20131012.41,20.53,1310121020234113678,yes,11367,no,2013-10-26,11367,yes,Unknown, mag 22     
MLS131012:013221+030833, 23.08656,  3.14259,20131012.42,21.07,1310121020224113916,yes,11391,no,2015-10-16,11391,yes,AGN/SN," SDSS mag 22,5    "
MLS131012:013304+023456, 23.26764,  2.58215,20131012.42,19.98,1310121020224106083,yes,10608,no,2015-10-16,10608,yes,AGN," SDSS mag 21,7    "
MLS131012:010718+021422, 16.82530,  2.23947,20131012.31,20.76,1310121020164102600,no,10260,no,2014-01-01,10260,yes,SN/AGN, mag >22     
MLS131012:004553+011109, 11.46933,  1.18571,20131012.24,20.55,1310121010114101502,yes,10150,no,2015-12-03,10150,yes,SN?, SDSS mag >22    
MLS131012:003943+012028,  9.92939,  1.34112,20131012.24,20.47,1310121010104103838,yes,10383,no,2015-12-03,10383,yes,AGN," SDSS mag 20,6    "
MLS131012:005028+000221, 12.61676,  0.03905,20131012.28,20.04,1310121000124100682,yes,10068,no,2014-10-01,10068,yes,SN/AGN," SDSS mag 21,3    "
MLS131012:004844-020638, 12.18434, -2.11063,20131012.28,20.68,1310120010124100925,yes,10092,no,2014-10-15,10092,yes,AGN," SDSS mag 21,8    "
MLS131012:003306-013742,  8.27450, -1.62839,20131012.20,21.24,1310120010084107674,yes,10767,no,2014-10-15,10767,yes,Unknown, SDSS mag >22    
MLS131012:010249-004431, 15.70448, -0.74181,20131012.31,18.29,1310120000154106259,yes,10625,no,2013-10-12,10625,yes,SN," (CSS130925) SDSS mag 20,0   "
MLS131012:004658-002905, 11.74369, -0.48474,20131012.28,18.93,1310120000114109438,yes,10943,no,2014-10-15,10943,yes,AGN," SDSS mag 20,2    "
MLS131012:003948-003640,  9.95072, -0.61104,20131012.24,20.82,1310120000104106797,yes,10679,no,2014-10-14,10679,yes,AGN," SDSS mag 21,5    "
MLS131009:040415+204310, 61.06268, 20.71957,20131009.42,18.31,1310091210534103159,no,10315,no,2016-03-27,10315,yes,AGN," mag 18,6     "
MLS131009:040110+202657, 60.29235, 20.44924,20131009.42,20.52,1310091200534124686,no,12468,no,2016-03-27,12468,yes,SN, mag 22     
MLS131009:035442+202927, 58.67694, 20.49079,20131009.42,20.52,1310091200524118655,no,11865,no,2016-03-27,11865,yes,Ast?,       
MLS131009:080911+182932,122.29574, 18.49228,20131009.51,13.89,1310091181084101914,yes,10191,no,2016-06-05,10191,yes,Var, RRLyrae      
MLS131009:011233+080341, 18.13721,  8.06139,20131009.27,20.71,1310091080174109682,yes,10968,no,2015-12-10,10968,yes,AGN," SDSS mag 21,6    "
MLS131009:004934+083534, 12.39124,  8.59277,20131009.31,20.82,1310091080124114077,yes,11407,no,2015-10-02,11407,yes,SN?, SDSS mag >22    
MLS131009:005914+064443, 14.80967,  6.74524,20131009.30,21.18,1310091070144104278,yes,10427,no,2015-12-13,10427,yes,SN?," SDSS mag 22,5    "
MLS131009:003952+070855,  9.96803,  7.14873,20131009.34,20.67,1310091070104111689,yes,11168,no,2015-12-15,11168,yes,SN?," SDSS mag 22,3    "
MLS131009:005325+053002, 13.35398,  5.50068,20131009.31,19.54,1310091050134101617,yes,10161,no,2016-01-27,10161,yes,SN," SDSS mag 20,8    "
MLS131009:012203+043449, 20.51375,  4.58034,20131009.36,20.52,1310091040194104471,yes,10447,no,2014-10-12,10447,yes,Flare," SDSS mag 22,9    "
MLS131009:012102+042645, 20.25715,  4.44594,20131009.36,20.38,1310091040194102133,yes,10213,no,2014-10-12,10213,yes,AGN," SDSS mag 21,7    "
MLS131009:011606+044151, 19.02518,  4.69744,20131009.36,20.54,1310091040184106892,yes,10689,no,2015-11-18,10689,yes,SN?," SDSS mag 23,0    "
MLS131009:010356+044637, 15.98184,  4.77687,20131009.24,20.40,1310091040154108913,yes,10891,no,2015-11-18,10891,yes,SN," SDSS mag 22,3    "
MLS131009:005849+050241, 14.70457,  5.04465,20131009.24,19.64,1310091040144114135,yes,11413,no,2015-11-18,11413,yes,SN," SDSS mag 21,2    "
MLS131009:011359+035408, 18.49718,  3.90228,20131009.36,19.17,1310091030184111500,yes,11150,no,2015-10-16,11150,yes,AGN," SDSS mag 20,6    "
MLS131009:011534+032020, 18.88993,  3.33886,20131009.36,20.39,1310091030184101542,yes,10154,no,2015-10-16,10154,yes,AGN," SDSS mag 21,4    "
MLS131009:005937+033118, 14.90509,  3.52162,20131009.24,20.69,1310091030144105026,no,10502,no,2014-12-19,10502,yes,SN?," SDSS mag 22,5    "
MLS131009:224215-080552,340.56144, -8.09773,20131009.18,20.95,1310090083134110459,yes,11045,no,2015-11-08,11045,yes,AGN," SDSS mag 21,5    "
MLS131009:224911-065533,342.29596, -6.92583,20131009.18,20.84,1310090073154111611,yes,11161,no,2015-12-08,11161,yes,SN, mag >22     
MLS131009:224134-071718,340.39291, -7.28826,20131009.19,20.56,1310090073134105953,yes,10595,no,2015-12-08,10595,yes,AGN," SDSS mag 21,5    "
MLS131006:043306+272451, 68.27652, 27.41407,20131006.48,21.28,1310061270574107250,no,10725,no,2015-11-20,10725,yes,Ast?, mag >22     
MLS131006:041130+280816, 62.87425, 28.13791,20131006.46,20.12,1310061270524127260,no,12726,no,2016-02-07,12726,yes,Ast?, mag >22     
MLS131006:040553+274718, 61.46922, 27.78833,20131006.46,17.68,1310061270514117638,no,11763,no,2016-02-07,11763,yes,CV, (Master) mag >22    
MLS131006:043151+264109, 67.96297, 26.68574,20131006.48,20.89,1310061260574111541,no,11154,no,2015-11-21,11154,yes,Ast?, mag >22     
MLS131006:043218+262437, 68.07383, 26.41024,20131006.48,20.74,1310061260574106826,yes,10682,no,2015-11-21,10682,yes,Ast?,       
MLS131006:042659+261325, 66.74780, 26.22374,20131006.48,20.59,1310061260564104550,yes,10455,no,2015-11-21,10455,yes,Ast?,       
MLS131005:010124+112155, 15.35020, 11.36541,20131005.41,20.14,1310051110144108268,no,10826,no,2015-10-02,10826,yes,AGN," SDSS mag 21,0    "
MLS131004:010359+171749, 15.99538, 17.29705,20131004.36,19.83,1310041160154117223,yes,11722,no,2015-11-19,11722,yes,AGN," SDSS 22,1     "
MLS131004:012906+113404, 22.27449, 11.56775,20131004.32,21.56,1310041110214111281,no,11128,no,2015-10-23,11128,yes,SN/AGN, SDSS mag >22    
MLS131003:014111+122356, 25.29472, 12.39878,20131003.27,20.67,1310031120234108943,no,10894,no,2015-10-22,10894,yes,SN?, SDSS mag >22    
MLS131003:015557+111908, 28.98587, 11.31902,20131003.30,20.18,1310031110274108095,no,10809,no,2015-12-10,10809,yes,SN, SDSS mag >22    
MLS131002:021210+130512, 33.04012, 13.08665,20131002.47,20.37,1310021130304101197,yes,10119,no,2016-02-15,10119,yes,SN," SDSS mag 22,2    "
MLS131002:011839+084939, 19.66104,  8.82750,20131002.42,20.18,1310021090184102548,yes,10254,no,2015-12-10,10254,yes,AGN," SDSS mag 22,0    "
MLS131002:012410+073847, 21.04290,  7.64637,20131002.41,20.41,1310021080204100912,yes,10091,no,2015-12-13,10091,yes,AGN," SDSS mag 21,1    "
MLS131002:213152+063629,322.96705,  6.60804,20131002.21,20.35,1310021072974103086,yes,10308,no,2016-05-31,10308,yes,AGN," SDSS mag 21,3    "
MLS131002:002523+030243,  6.34707,  3.04540,20131002.37,20.40,1310021020064116205,no,11620,no,2015-12-03,11620,yes,AGN," SDSS mag 21,6    "
MLS131002:002544+022536,  6.43193,  2.42677,20131002.37,20.84,1310021020064104444,no,10444,no,2015-12-03,10444,yes,AGN?," SDSS mag 22,4    "
MLS131002:001905+024228,  4.76911,  2.70788,20131002.37,20.91,1310021020054110684,no,11068,no,2015-12-02,11068,yes,AGN," SDSS mag 22,4    "
MLS131002:002225+020218,  5.60255,  2.03840,20131002.37,20.61,1310021010064119041,no,11904,no,2015-12-03,11904,yes,AGN," SDSS mag 21,7    "
MLS131002:002152+013908,  5.46638,  1.65216,20131002.37,18.66,1310021010064111415,no,11141,no,2015-12-03,11141,yes,AGN," SDSS mag 19,5    "
MLS131002:002354+012321,  5.97490,  1.38915,20131002.37,19.83,1310021010064106103,no,10610,no,2015-12-03,10610,yes,AGN," SDSS mag 20,8    "
MLS131002:004006+004655, 10.02339,  0.78204,20131002.33,20.50,1310021000104114185,yes,11418,no,2014-10-14,11418,yes,SN," SDSS mag 21,2    "
MLS131002:215127-131318,327.86238,-13.22172,20131002.25,20.53,1310020132964116359,no,11635,no,2014-10-21,11635,yes,SN?," mag 21,3     "
MLS131002:215455-134832,328.72809,-13.80880,20131002.25,20.10,1310020132964105326,no,10532,no,2014-10-21,10532,yes,AGN," mag 21,3     "
MLS131002:220414-123826,331.06020,-12.64052,20131002.24,20.23,1310020123004105901,no,10590,no,2015-12-02,10590,yes,SN, mag 22     
MLS131002:214322-124117,325.84329,-12.68805,20131002.25,20.32,1310020122964105898,no,10589,no,2015-11-21,10589,yes,Ast?,       
MLS131002:234017-015918,355.07249, -1.98825,20131002.28,20.10,1310020013294103699,yes,10369,no,2015-10-08,10369,yes,AGN," SDSS mag 21,8    "
MLS131002:234717-004646,356.82089, -0.77950,20131002.28,19.14,1310020003314105887,yes,10588,no,2015-12-21,10588,yes,AGN," mag 19,6     "
MLS131002:233836-001621,354.64798, -0.27246,20131002.28,20.68,1310020003294114315,yes,11431,no,2015-12-21,11431,yes,AGN/SN," SDSS mag 22,0    "
MLS131002:234012-004535,355.05136, -0.75962,20131002.28,20.27,1310020003294105759,yes,10575,no,2015-12-21,10575,yes,AGN," SDSS mag 21,4    "
MLS131001:072835+204552,112.14604, 20.76449,20131001.48,20.57,1310011210984105285,yes,10528,no,2016-04-24,10528,yes,AGN," mag 21,3     "
MLS131001:073442+201607,113.67494, 20.26870,20131001.48,19.95,1310011201004122421,yes,12242,no,2016-03-31,12242,yes,AGN," SDSS mag 20,3    "
MLS131001:002939+124239,  7.41168, 12.71084,20131001.31,20.38,1310011120074115221,no,11522,no,2015-11-11,11522,yes,AGN," SDSS mag 22,2    "
MLS131001:002842+111439,  7.17480, 11.24405,20131001.31,21.31,1310011110074107548,no,10754,no,2015-11-11,10754,yes,Unknown, mag >22     
MLS131001:003437+092230,  8.65430,  9.37501,20131001.24,21.33,1310011090084108080,no,10808,no,2015-09-25,10808,yes,AGN," SDSS mag 22,8    "
MLS131001:005849+050241, 14.70454,  5.04475,20131001.34,20.50,1310011040144112726,yes,11272,no,2015-11-18,11272,yes,SN," SDSS mag 21,2    "
MLS131001:010301+035816, 15.75279,  3.97120,20131001.34,20.87,1310011030154112793,yes,11279,no,2014-10-12,11279,yes,AGN/SN, mag 22     
MLS130930:073651+263722,114.21104, 26.62266,20130930.46,19.61,1309301260954115761,yes,11576,no,2016-01-18,11576,yes,AGN," SDSS mag 20,5    "
MLS130930:072517+240422,111.31923, 24.07280,20130930.46,19.95,1309301240954106231,yes,10623,no,2016-03-12,10623,yes,Unknown, mag >22     
MLS130930:080316+213013,120.81606, 21.50364,20130930.49,19.74,1309301211054119921,yes,11992,no,2016-04-17,11992,yes,SN," SDSS mag 21,0    "
MLS130930:075047+193317,117.69713, 19.55468,20130930.49,19.61,1309301201034101443,yes,10144,no,2016-04-17,10144,yes,AGN," SDSS mag 20,5    "
MLS130929:042515+194644, 66.31082, 19.77886,20130929.46,20.54,1309291200584105207,no,10520,no,2016-03-18,10520,yes,AGN, mag 22     
MLS130929:215232-081442,328.13434, -8.24495,20130929.19,19.08,1309290083014108410,yes,10841,no,2015-11-21,10841,yes,AGN," SDSS mag 19,9    "
MLS130929:230352-035513,345.96696, -3.92041,20130929.22,18.95,1309290033204107270,yes,10727,no,2015-12-20,10727,yes,AGN," SDSS mag 20,6    "
MLS130929:225439-035010,343.66399, -3.83602,20130929.23,18.94,1309290033174108502,yes,10850,no,2014-10-16,10850,yes,AGN?," SDSS mag 20,9    "
MLS130929:230640-014239,346.66535, -1.71090,20130929.22,20.11,1309290013214108216,yes,10821,no,2014-10-01,10821,yes,AGN," SDSS mag 21,6    "
MLS130928:035329+185106, 58.37110, 18.85167,20130928.49,20.23,1309281180524106901,no,10690,no,2016-03-26,10690,yes,Unknown, mag 22     
MLS130928:034758+183225, 56.99191, 18.54040,20130928.47,21.24,1309281180514102270,no,10227,no,2016-03-26,10227,yes,Unknown, mag >22     
MLS130928:023323+083004, 38.34543,  8.50120,20130928.43,20.57,1309281080364115393,no,11539,no,2015-11-18,11539,yes,AGN/SN, mag 22     
MLS130928:003742-015445,  9.42492, -1.91246,20130928.30,20.92,1309280010094104422,yes,10442,no,2014-10-14,10442,yes,AGN," SDSS mag 22,3    "
MLS130928:000033-013122,  0.13641, -1.52291,20130928.34,19.26,1309280010014111404,no,11140,no,2014-10-14,11140,yes,AGN," SDSS mag 20,5    "
MLS130928:235140-001202,357.91543, -0.20065,20130928.35,20.36,1309280003324116124,yes,11612,no,2015-12-21,11612,yes,AGN," SDSS mag 21,3    "
MLS130928:234633-003506,356.63882, -0.58488,20130928.35,20.60,1309280003304110866,yes,11086,no,2015-12-21,11086,yes,AGN," SDSS mag 21,7    "
MLS130926:032830+225847, 52.12628, 22.97976,20130926.45,21.05,1309261230454104173,no,10417,no,2016-02-26,10417,yes,Ast?,       
MLS130926:034003+194503, 55.01189, 19.75089,20130926.40,21.08,1309261200484104621,no,10462,no,2016-02-03,10462,yes,SN?,       
MLS130926:033319+191941, 53.33080, 19.32818,20130926.40,20.28,1309261180474120007,no,12000,no,2016-03-26,12000,yes,SN?, mag 22     
MLS130926:033429+175411, 53.61981, 17.90309,20130926.40,20.92,1309261170484110346,yes,11034,no,2016-03-26,11034,yes,AGN, mag 22     
MLS130926:031646+181003, 49.19043, 18.16752,20130926.43,21.08,1309261170444113775,yes,11377,no,2016-03-14,11377,yes,SN?," SDSS mag 22,7    "
MLS130926:032808+153950, 52.03304, 15.66388,20130926.48,20.34,1309261150474107634,no,10763,no,2015-11-07,10763,yes,Unknown, mag >22     
MLS130926:032648+152105, 51.70131, 15.35130,20130926.48,20.73,1309261150474102817,no,10281,no,2015-11-07,10281,yes,Unknown, mag 22     
MLS130926:032944+142412, 52.43294, 14.40325,20130926.48,21.44,1309261140484104927,yes,10492,no,2015-12-15,10492,yes,Unknown, mag >22     
MLS130926:202704-132147,306.76628,-13.36295,20130926.12,20.67,1309260132774125445,yes,12544,no,2015-10-08,12544,yes,AGN?," SDSS mag 21,6    "
MLS130926:204519-124143,311.32747,-12.69521,20130926.14,19.07,1309260122824109406,no,10940,no,2015-10-08,10940,yes,AGN," mag 20,2     "
MLS130925:013850+112118, 24.70776, 11.35501,20130925.46,14.96,1309251110234107838,no,10783,no,2015-10-23,10783,yes,HPM, LHS_144      
MLS130925:014037+100235, 25.15515, 10.04305,20130925.46,20.34,1309251100234104489,yes,10448,no,2016-02-16,10448,yes,SN?," SDSS mag 22,1    "
MLS130925:235048+012511,357.70136,  1.41959,20130925.37,19.62,1309251013314105610,yes,10561,no,2015-09-23,10561,yes,AGN," SDSS mag 21,1    "
MLS130925:214857-100108,327.23566,-10.01892,20130925.27,20.12,1309250102994115805,no,11580,no,2015-11-21,11580,yes,SN, mag >22     
MLS130925:231459-033817,348.74427, -3.63813,20130925.25,20.16,1309250033224112533,yes,11253,no,2015-12-20,11253,yes,Unknown, SDSS mag >22    
MLS130925:235031-024503,357.62928, -2.75086,20130925.30,19.76,1309250023314108043,yes,10804,no,2015-10-08,10804,yes,AGN," SDSS mag 21,1    "
MLS130925:233719-022149,354.32773, -2.36349,20130925.30,20.97,1309250023284116021,yes,11602,no,2015-10-08,11602,yes,AGN?, mag >22     
MLS130924:002556+080452,  6.48153,  8.08115,20130924.41,20.45,1309241080064106977,yes,10697,no,2015-09-24,10697,yes,AGN?," SDSS mag 22,3    "
MLS130924:002542+061553,  6.42481,  6.26467,20130924.41,19.61,1309241050064111440,yes,11144,no,2015-10-01,11144,yes,AGN," SDSS mag 21,0    "
MLS130924:000028+053125,  0.11865,  5.52366,20130924.32,20.62,1309241050014101648,no,10164,no,2015-09-18,10164,yes,AGN," SDSS mag 21,7    "
MLS130924:002105+043734,  5.26884,  4.62612,20130924.30,19.54,1309241040054104012,yes,10401,no,2015-12-07,10401,yes,SN, SDSS mag >22    
MLS130924:000251+045548,  0.71433,  4.92999,20130924.26,20.38,1309241040014107969,no,10796,no,2015-10-02,10796,yes,AGN," SDSS mag 22,1    "
MLS130924:001357+031856,  3.48547,  3.31562,20130924.30,20.00,1309241030044101056,no,10105,no,2015-12-07,10105,yes,AGN," SDSS mag 21,3    "
MLS130924:000620+035912,  1.58360,  3.98673,20130924.26,20.68,1309241030024108666,no,10866,no,2015-12-07,10866,yes,AGN," SDSS mag 21,9    "
MLS130924:002903+023842,  7.26165,  2.64490,20130924.41,20.15,1309241020074105621,no,10562,no,2015-12-03,10562,yes,SN?, SDSS mag >22    
MLS130924:000019+024815,  0.08051,  2.80412,20130924.26,19.11,1309241020014108577,no,10857,no,2014-10-24,10857,yes,AGN/Var," mag 20,5     "
MLS130924:001352+014143,  3.46813,  1.69521,20130924.39,19.80,1309241010044108168,no,10816,no,2015-12-02,10816,yes,AGN," SDSS mag 21,2    "
MLS130924:000219+012737,  0.57828,  1.46022,20130924.28,21.11,1309241010014105394,no,10539,no,2015-10-08,10539,yes,SN," mag 21,5     "
MLS130924:001648+000820,  4.20059,  0.13899,20130924.39,19.58,1309241000044101970,yes,10197,no,2015-12-02,10197,yes,AGN," SDSS mag 21,1    "
MLS130924:001136-025950,  2.90008, -2.99735,20130924.35,20.32,1309240020034103338,no,10333,no,2014-10-14,10333,yes,AGN," SDSS mag 21,0    "
MLS130924:000040-020521,  0.16755, -2.08903,20130924.35,19.44,1309240010014101239,yes,10123,no,2014-10-14,10123,yes,AGN," SDSS mag 20,3    "
MLS130923:004307+025954, 10.77961,  2.99822,20130923.37,20.24,1309231020104106286,yes,10628,no,2015-12-03,10628,yes,AGN," SDSS mag 21,2    "
MLS130923:211623-132315,319.09443,-13.38745,20130923.15,20.59,1309230132884113957,yes,11395,no,2015-10-08,11395,yes,Unknown," mag 21,5     "
MLS130917:232256+413426,350.73255, 41.57376,20130917.26,20.53,1309171412454110987,no,11098,no,2013-09-17,11098,yes,Unknown, mag >22     
MLS130917:024710+202633, 41.79288, 20.44262,20130917.39,19.45,1309171200374114411,yes,11441,no,2015-12-16,11441,yes,AGN," SDSS mag 20,3    "
MLS130917:030124+190006, 45.35000, 19.00157,20130917.38,20.26,1309171180404109109,yes,10910,no,2016-02-16,10910,yes,AGN," SDSS mag 22,4    "
MLS130917:024628+183610, 41.61796, 18.60290,20130917.39,19.48,1309171180374103257,no,10325,no,2015-12-13,10325,yes,SN," mag 17,5     "
MLS130917:025049+181814, 42.70522, 18.30398,20130917.38,21.27,1309171170384114990,no,11499,no,2015-12-13,11499,yes,Unknown, mag >22     
MLS130917:031906+143646, 49.77612, 14.61278,20130917.43,20.75,1309171140454107945,no,10794,no,2015-12-15,10794,yes,Unknown, mag >22     
MLS130916:001339+024823,  3.41404,  2.80646,20130916.36,20.63,1309161020044109484,no,10948,no,2015-12-02,10948,yes,SN," SDSS mag >21,5    "
MLS130916:001615+023536,  4.06187,  2.59333,20130916.36,20.28,1309161020044106434,no,10643,no,2015-12-02,10643,yes,SN," SDSS mag 21,4    "
MLS130915:011455+073719, 18.72982,  7.62202,20130915.43,20.71,1309151080184101014,yes,10101,no,2015-12-10,10101,yes,AGN?," SDSS mag 22,0    "
MLS130915:011500+063835, 18.75033,  6.64294,20130915.43,20.07,1309151070184102528,yes,10252,no,2015-12-13,10252,yes,AGN," SDSS mag 21,3    "
MLS130915:011308+064315, 18.28494,  6.72080,20130915.43,20.90,1309151070174103385,yes,10338,no,2015-12-13,10338,yes,AGN, SDSS mag >22    
MLS130915:010804+064153, 17.01622,  6.69796,20130915.43,18.85,1309151070164103051,yes,10305,no,2015-12-13,10305,yes,AGN," SDSS mag 20,1    "
MLS130915:010847+055400, 17.19475,  5.90010,20130915.43,21.02,1309151050164107897,yes,10789,no,2015-12-13,10789,yes,AGN?, SDSS mag >22    
MLS130914:024609+165229, 41.53795, 16.87469,20130914.39,21.38,1309141160374111139,no,11113,no,2016-01-20,11113,yes,Unknown, mag >22     
MLS130914:023231+162329, 38.12856, 16.39128,20130914.39,21.73,1309141160344102154,no,10215,no,2015-12-17,10215,yes,Unknown, mag >22     
